"PC(22:4)",1366811676.9315,1016000868.442,1116279353.2845,1099758611.821,1030046754.207,1.074e+09,1283096971.4415,1223759044.2175,1229373854.706,1153995892.978
"PC(22:5)",987554465.1325,1084267833.068,1290797713.972,1251719932.684,1203279582.8285,1138742307.0095,1114022769.601,1134321034.515,1073129593.5925,1076635241.14675
"PC(22:6)",111689459740.342,118659025893.716,127989112712.697,121578358688.932,115173151184.436,119580362489.15,115873659038.771,117999988249.217,125374509445.262,136510212221.201
"PC(24:0)",154218879.699,72178492.1975,73359406.6105,75997736.0545,88770114.423,79850525.1965,153456656.8095,148573016.24,111030646.9425,112446942.5115
"PC(24:1)",50300000,23458834.572,29850000,27430303.7615,31600000,27250000,49650000,38250000,44550000,37050000
"PC(24:2)",14700000,7413928.369,7759667.7595,13350000,11300000,6386370.553,10252162.376,9972593.758,9017320.9105,10044319.009
"PC(26:0)",1026060.9785,299081.6865,653082.6745,1148951.1775,517414.097,431234.909,1186030.3325,1794963.554,673068.0035,1324136.4245
"PC(30:0)",12500000,10900000,8950000,15650000,10300000,14650000,11950000,12850000,12900000,8100000
"PC(30:1)",21550000,12400000,10211664.681,1.7e+07,16700000,18450000,21100000,19600000,22550000,18100000
"PC(32:1)",23961676.9315,16950868.442,16879353.2845,18908611.821,18700597.5025,28400000,23496971.4415,23159044.2175,22973854.706,19195892.978
"PC(8:0)",360402397.699,178037114.3902,229037114.3902,212961549.08,202999476.905,206899865.13,300537114.3902,270037114.3902,288037114.3902,202685571.951
"PC(8:1)",119500000,5.5e+07,73500000,77500000,66500000,61500000,1.36e+08,93500000,1.11e+08,79500000
"PE(10:4)",3247115.2425,3639467.4995,3234188.7945,399344.9568,2536276.691,5500000,6450000,8550000,4691081.0595,4896176.0525
"PE(12:1)",724771.488,2683562.7635,1288850.9575,1507543.56,1277332.853,1381885.5915,737073.901,717720.5085,463147.9176,1354921.0395
"PE(14:0)",86800000,106150000,139200000,168450000,127800000,158150000,103650000,138550000,161150000,165150000
"PE(14:1)",8231151.744,7339605.597,7484563.057,10734571.741,8141138.202,7098488.4705,7503644.421,6275821.9205,7361782.339,6822235.569
"PE(16:0)",44571647115.2425,47203189467.4995,45144434188.7945,49441999344.9568,49433186276.691,52088650000,43574300000,48202250000,49277841081.0595,47966396176.0525
"PE(16:1)",3623950000,2874350000,3327550000,3985750000,3636550000,3411850000,3340450000,3488100000,3037300000,2.961e+09
"PE(18:0)",85656211532.273,91888364285.8655,87751933837.5385,88540991880.0635,90528586401.357,93652831328.0913,89531448327.3395,96362681328.0913,97170858084.5225,93929656640.4565
"PE(18:1)",82112200000,83917100000,82059450000,81171400000,85514950000,87188350000,82847300000,85729400000,86645400000,8.3124e+10
"PE(18:2)",29983300000,34674475355.212,32922200000,36378994514.0685,36735994055.8015,39246900000,30092600000,33551300000,34709150000,3.6309e+10
"PE(18:3)",499685122.4,573359803.5145,745140763.344,873643470.0415,910878918.8845,704629725.2235,484109061.028,493629963.8395,514177132.899,612278910.434
"PE(20:0)",2009450000,2337400000,1840100000,1880400000,2855651426.042,1894350000,2596250000,2064250000,1664300000,1639300000
"PE(20:1)",2088100000,1898200000,1863650000,1796750000,1907900000,1900800000,2.174e+09,2276700000,2134950000,2115750000
"PE(20:2)",699350000,725400000,635950000,661350000,797800000,712800000,751500000,851900000,757450000,6.73e+08
"PE(20:3)",15898303298.9835,20911432363.99,17644213695.838,18170359414.392,20116400440.886,19458343507.8065,17095976649.3335,18564376105.7295,19904456420.753,20875638629.472
"PE(20:4)",51198431151.744,46026589605.597,46761184563.057,46416984571.741,47790492564.244,49266248488.4705,51340553644.421,51857725821.9205,50831111782.339,45381272235.569
"PE(20:5)",4133764575.983,5218437744.647,6287291581.19,6424536540.853,5891960924.8925,5247800000,4860080166.519,4647767953.409,4739083147.618,5703700000
