ms2name,DIFF,LipidIon,LipidGroup,Class,FattyAcid,FA1,FA2,FA3,FA4,IonFormula,CalMz,RT-(min),VIP,Fold Change,P-value,Cold-1,Cold-2,Cold-3,Cold-4,Cold-5,Cold-6,Cold-7,Cold-8,RT-1,RT-2,RT-3,RT-4,RT-5,RT-6,RT-7,RT-8,QC-1,QC-2,QC-3,QC-4,QC-5
POS583,,PC(18:0p/18:1)+H,PC(36:1p)+H,PC,(18:0p/18:1),(18:0p),(18:1),,,C44 H87 O7 N1 P1,772.621,13.1205,0.393114,2.35,0.00067571,4.10E+07,3.40E+07,3.60E+07,3.40E+07,3.90E+07,1.90E+07,5.60E+07,2.70E+07,1.30E+07,2.00E+07,1.30E+07,9137398,4271245,1.40E+07,2.90E+07,1.90E+07,2.10E+07,2.40E+07,2.10E+07,2.40E+07,3.00E+07
POS611,Y,PC(36:4)+H,PC(36:4)+H,PC,(18:2/18:2),(18:2),(18:2),,,C44 H81 O8 N1 P1,782.569,10.718,2.2244,2.72951,2.76E-05,1.20E+09,9.00E+08,9.40E+08,1.00E+09,1.20E+09,5.90E+08,1.60E+09,1.20E+09,2.00E+08,4.60E+08,4.40E+08,3.70E+08,4.40E+08,4.20E+08,4.90E+08,3.50E+08,7.60E+08,7.10E+08,7.00E+08,7.00E+08,7.20E+08
POS600,,PC(36:2p)+H,PC(36:2p)+H,PC,(36:2p),(36:2p),,,,C44 H85 O7 N1 P1,770.606,12.1574,0.164018,1.45199,0.017421724,3.80E+07,3.40E+07,2.80E+07,2.70E+07,4.20E+07,1.80E+07,3.80E+07,3.60E+07,1.40E+07,2.70E+07,1.80E+07,1.50E+07,1.80E+07,2.70E+07,3.50E+07,2.60E+07,3.00E+07,3.00E+07,2.80E+07,2.90E+07,2.80E+07
POS601,,PC(36:3)+Na,PC(36:3)+Na,PC,(36:3),(36:3),,,,C44 H82 O8 N1 P1 Na1,806.567,11.5532,0.629369,1.34909,0.101406984,4.10E+08,1.70E+08,1.90E+08,3.00E+08,1.80E+08,1.70E+08,1.90E+08,1.90E+08,1.20E+08,1.60E+08,1.50E+08,1.60E+08,1.90E+08,1.70E+08,2.50E+08,1.40E+08,1.90E+08,1.80E+08,1.70E+08,1.80E+08,1.60E+08
POS650,Y,PC(38:3)+H,PC(38:3)+H,PC,(38:3),(38:3),,,,C46 H87 O8 N1 P1,812.616,12.7325,2.07166,2.7324,7.97E-07,8.60E+08,9.20E+08,8.20E+08,8.60E+08,1.10E+09,6.70E+08,1.30E+09,1.10E+09,2.20E+08,4.50E+08,3.00E+08,3.10E+08,3.30E+08,3.90E+08,4.40E+08,3.20E+08,6.40E+08,6.00E+08,5.70E+08,6.50E+08,6.30E+08
POS606,,PC(36:3)+H,PC(36:3)+H,PC,(36:3),(36:3),,,,C44 H83 O8 N1 P1,784.585,13.1773,0.338863,1.70508,0.000368414,4.00E+07,4.20E+07,3.40E+07,4.10E+07,4.80E+07,2.80E+07,4.60E+07,3.90E+07,1.60E+07,2.80E+07,1.80E+07,1.70E+07,2.30E+07,2.60E+07,3.90E+07,2.00E+07,3.00E+07,3.10E+07,3.00E+07,3.30E+07,3.00E+07
POS610,,PC(18:2/18:2)+Na,PC(36:4)+Na,PC,(18:2/18:2),(18:2),(18:2),,,C44 H80 O8 N1 P1 Na1,804.551,10.718,0.674205,2.94989,2.37E-05,1.00E+08,8.20E+07,8.10E+07,8.60E+07,1.00E+08,4.70E+07,1.40E+08,1.00E+08,1.50E+07,3.90E+07,3.40E+07,2.70E+07,3.60E+07,3.40E+07,4.00E+07,2.80E+07,6.20E+07,5.80E+07,5.70E+07,5.60E+07,5.80E+07
POS656,Y,PC(38:4)+H,PC(38:4)+H,PC,(18:0/20:4),(18:0),(20:4),,,C46 H85 O8 N1 P1,810.601,12.2999,3.96134,2.02352,9.41E-07,4.00E+09,4.00E+09,4.00E+09,4.10E+09,4.60E+09,3.10E+09,4.40E+09,4.80E+09,1.10E+09,2.50E+09,1.80E+09,1.90E+09,2.10E+09,2.30E+09,2.80E+09,1.90E+09,3.30E+09,3.30E+09,3.10E+09,3.30E+09,3.00E+09
POS612,,PC(18:2/18:2)+Na,PC(36:4)+Na,PC,(18:2/18:2),(18:2),(18:2),,,C44 H80 O8 N1 P1 Na1,804.551,11.3153,0.549453,1.19856,0.016425429,3.00E+08,2.30E+08,2.30E+08,2.40E+08,2.40E+08,2.40E+08,2.50E+08,2.60E+08,1.30E+08,2.40E+08,2.10E+08,1.90E+08,2.30E+08,2.20E+08,2.40E+08,2.00E+08,2.60E+08,2.40E+08,2.30E+08,2.50E+08,2.40E+08
POS667,Y,PC(38:5)+H,PC(38:5)+H,PC,(18:0/20:5),(18:0),(20:5),,,C46 H83 O8 N1 P1,808.585,11.6389,1.61637,2.18005,2.15E-05,8.50E+08,6.90E+08,5.90E+08,5.50E+08,7.60E+08,4.20E+08,7.20E+08,5.60E+08,1.40E+08,3.50E+08,2.60E+08,3.10E+08,2.70E+08,3.50E+08,4.00E+08,2.80E+08,4.80E+08,5.20E+08,4.50E+08,5.00E+08,4.40E+08
POS618,,PC(36:4e)+H,PC(36:4e)+H,PC,(36:4e),(36:4e),,,,C44 H83 O7 N1 P1,768.59,11.8966,0.933627,2.21876,4.99E-05,2.30E+08,2.00E+08,2.00E+08,1.90E+08,2.70E+08,1.40E+08,2.70E+08,2.40E+08,5.10E+07,1.20E+08,8.10E+07,6.80E+07,7.60E+07,1.30E+08,1.70E+08,8.50E+07,1.50E+08,1.40E+08,1.40E+08,1.40E+08,1.40E+08
POS621,,PC(36:4p)+H,PC(36:4p)+H,PC,(36:4p),(36:4p),,,,C44 H81 O7 N1 P1,766.575,11.7502,0.861272,2.07192,4.80E-05,2.20E+08,2.00E+08,1.60E+08,1.90E+08,2.00E+08,1.40E+08,2.30E+08,1.60E+08,2.60E+07,1.30E+08,8.60E+07,7.40E+07,8.70E+07,1.10E+08,1.40E+08,7.90E+07,1.40E+08,1.40E+08,1.30E+08,1.40E+08,1.30E+08
POS622,,PC(36:4p)+H,PC(36:4p)+H,PC,(36:4p),(36:4p),,,,C44 H81 O7 N1 P1,766.575,12.095,0.302707,2.11078,0.000131143,3.20E+07,2.30E+07,3.10E+07,1.80E+07,2.30E+07,1.90E+07,3.10E+07,2.70E+07,5235037,1.20E+07,1.20E+07,9137640,1.00E+07,1.40E+07,2.10E+07,1.20E+07,1.80E+07,1.70E+07,2.30E+07,1.80E+07,1.60E+07
POS624,,PC(36:5)+H,PC(36:5)+H,PC,(36:5),(36:5),,,,C44 H79 O8 N1 P1,780.554,9.9074,0.353416,2.11378,0.000130849,3.60E+07,3.10E+07,2.70E+07,2.40E+07,3.60E+07,1.80E+07,3.80E+07,2.60E+07,6683775,1.70E+07,2.20E+07,1.20E+07,1.20E+07,1.60E+07,1.50E+07,1.20E+07,2.40E+07,2.10E+07,2.10E+07,2.40E+07,2.00E+07
POS625,,PC(16:0/20:5)+Na,PC(36:5)+Na,PC,(16:0/20:5),(16:0),(20:5),,,C44 H78 O8 N1 P1 Na1,802.536,10.3142,0.115677,1.85897,0.011215778,7613268,4288397,3156872,3277954,4825770,2122593,3626565,2991176,1051926,2310408,1958628,1753814,2043853,2818658,2981691,2242501,2974821,2820488,2705731,2997530,3143344
POS626,,PC(36:5)+H,PC(36:5)+H,PC,(16:0/20:5),(16:0),(20:5),,,C44 H79 O8 N1 P1,780.554,10.3142,0.44838,2.03277,0.004432408,1.10E+08,5.70E+07,5.20E+07,4.80E+07,6.80E+07,3.20E+07,5.10E+07,5.10E+07,1.50E+07,2.90E+07,2.70E+07,3.10E+07,2.70E+07,3.30E+07,3.90E+07,3.20E+07,4.70E+07,4.70E+07,4.40E+07,4.60E+07,4.30E+07
POS628,,PC(36:5)+H,PC(36:5)+H,PC,(16:0/20:5),(16:0),(20:5),,,C44 H79 O8 N1 P1,780.554,10.5802,0.782248,2.24092,0.000633558,1.80E+08,1.70E+08,1.20E+08,1.10E+08,2.00E+08,8.00E+07,1.40E+08,1.10E+08,2.90E+07,5.60E+07,4.90E+07,5.30E+07,4.20E+07,7.60E+07,1.20E+08,6.90E+07,1.00E+08,8.90E+07,9.70E+07,9.70E+07,9.20E+07
POS632,,PC(36:6)+H,PC(36:6)+H,PC,(36:6),(36:6),,,,C44 H77 O8 N1 P1,778.538,10.5062,0.324797,2.2667,8.99E-05,3.20E+07,2.80E+07,2.00E+07,2.20E+07,3.00E+07,1.30E+07,2.50E+07,2.00E+07,6100945,1.10E+07,9014756,1.20E+07,1.10E+07,1.00E+07,1.30E+07,1.10E+07,1.60E+07,1.50E+07,1.70E+07,1.60E+07,1.70E+07
POS633,,PC(37:1)+H,PC(37:1)+H,PC,(37:1),(37:1),,,,C45 H89 O8 N1 P1,802.632,13.7972,0.280754,2.19974,0.001046431,2.30E+07,2.50E+07,3.00E+07,4.00E+07,2.50E+07,1.60E+07,1.10E+07,2.10E+07,8072814,1.40E+07,9532295,9177116,9138737,1.10E+07,1.10E+07,1.50E+07,1.80E+07,1.90E+07,1.70E+07,1.80E+07,1.90E+07
POS634,,PC(37:2)+H,PC(37:2)+H,PC,(37:2),(37:2),,,,C45 H87 O8 N1 P1,800.616,12.9289,0.774019,1.98153,0.000594795,1.50E+08,1.80E+08,2.40E+08,3.00E+08,2.10E+08,1.20E+08,2.30E+08,1.60E+08,6.30E+07,1.20E+08,9.80E+07,7.80E+07,1.30E+08,8.80E+07,1.40E+08,9.40E+07,1.20E+08,1.30E+08,1.20E+08,2.00E+08,1.30E+08
POS637,,PC(37:3)+H,PC(37:3)+H,PC,(37:3),(37:3),,,,C45 H85 O8 N1 P1,798.601,12.0366,0.28153,1.66482,0.000345945,2.20E+07,3.40E+07,3.60E+07,3.70E+07,3.60E+07,2.50E+07,4.20E+07,3.80E+07,9952512,2.30E+07,2.10E+07,2.00E+07,2.20E+07,2.10E+07,2.50E+07,2.10E+07,3.00E+07,3.30E+07,2.50E+07,2.90E+07,2.60E+07
POS638,,PC(37:4)+H,PC(37:4)+H,PC,(37:4),(37:4),,,,C45 H83 O8 N1 P1,796.585,11.7915,0.727578,2.17448,3.02E-05,1.60E+08,1.20E+08,1.10E+08,1.20E+08,1.40E+08,8.20E+07,1.50E+08,1.30E+08,2.20E+07,7.50E+07,5.30E+07,5.10E+07,5.70E+07,6.70E+07,8.90E+07,5.20E+07,9.60E+07,8.90E+07,9.10E+07,9.20E+07,9.30E+07
POS642,,PC(37:6)+H,PC(37:6)+H,PC,(37:6),(37:6),,,,C45 H79 O8 N1 P1,792.554,10.4302,0.0788798,1.79793,0.164187003,8602123,2293468,1847852,1940178,2507622,1453335,2194433,1760388,751392,1860620,1435152,1415371,1283482,2134510,2384414,1304733,1841429,2203355,2019329,1955029,1893262
POS645,,PC(38:2)+H,PC(38:2)+H,PC,(38:2),(38:2),,,,C46 H89 O8 N1 P1,814.632,13.3682,0.695337,1.76872,1.22E-05,1.50E+08,1.70E+08,1.50E+08,1.70E+08,2.00E+08,1.20E+08,1.70E+08,1.80E+08,7.10E+07,1.30E+08,7.10E+07,8.60E+07,1.10E+08,9.50E+07,1.00E+08,8.80E+07,1.30E+08,1.30E+08,1.80E+08,1.90E+08,1.20E+08
POS672,Y,PC(38:6)+H,PC(38:6)+H,PC,(38:6),(38:6),,,,C46 H81 O8 N1 P1,806.569,10.9835,1.98412,2.36236,0.013712117,2.50E+09,1.10E+09,8.50E+08,7.90E+08,9.50E+08,6.00E+08,9.90E+08,8.10E+08,1.70E+08,5.30E+08,3.90E+08,4.20E+08,3.90E+08,5.70E+08,7.20E+08,4.60E+08,8.20E+08,7.70E+08,7.20E+08,7.60E+08,7.70E+08
POS653,,PC(18:0/20:4)+H,PC(38:4)+H,PC,(18:0/20:4),(18:0),(20:4),,,C46 H85 O8 N1 P1,810.601,11.8036,0.995297,2.20773,2.62E-05,3.40E+08,2.80E+08,2.40E+08,2.90E+08,3.60E+08,4.70E+08,3.20E+08,3.20E+08,6.70E+07,1.70E+08,1.20E+08,1.70E+08,1.40E+08,1.70E+08,2.20E+08,1.30E+08,2.30E+08,2.20E+08,2.20E+08,2.20E+08,2.10E+08
POS655,,PC(18:0/20:4)+Na,PC(38:4)+Na,PC,(18:0/20:4),(18:0),(20:4),,,C46 H84 O8 N1 P1 Na1,832.583,12.2999,0.256013,1.1374,0.156764172,1.10E+08,1.20E+08,1.50E+08,1.30E+08,1.30E+08,1.80E+08,1.10E+08,1.60E+08,9.10E+07,1.50E+08,1.10E+08,1.30E+08,1.20E+08,1.20E+08,1.20E+08,1.20E+08,1.40E+08,1.40E+08,1.30E+08,1.50E+08,1.40E+08
POS704,Y,PC(40:6)+H,PC(40:6)+H,PC,(40:6),(40:6),,,,C48 H85 O8 N1 P1,834.601,12.0077,2.03238,2.68079,2.26E-06,8.80E+08,9.60E+08,7.90E+08,7.50E+08,1.00E+09,5.80E+08,1.10E+09,8.80E+08,1.20E+08,3.80E+08,2.60E+08,2.80E+08,2.80E+08,4.30E+08,5.10E+08,3.30E+08,6.10E+08,5.80E+08,5.40E+08,6.00E+08,5.50E+08
POS657,,PC(38:4)+H,PC(38:4)+H,PC,(38:4),(38:4),,,,C46 H85 O8 N1 P1,810.601,12.727,0.371015,4.95315,0.21369721,3.40E+07,2.80E+07,2.10E+07,2.20E+07,3.20E+07,2.10E+07,3.60E+08,2.60E+07,4088049,1.50E+07,1.20E+07,1.40E+07,1.40E+07,1.70E+07,2.10E+07,1.30E+07,2.00E+07,2.10E+07,1.90E+07,1.70E+07,1.80E+07
POS659,,PC(38:4e)+H,PC(38:4e)+H,PC,(38:4e),(38:4e),,,,C46 H87 O7 N1 P1,796.621,12.573,0.289544,1.90158,0.001247593,4.00E+07,2.90E+07,2.90E+07,2.50E+07,4.00E+07,1.90E+07,3.60E+07,4.00E+07,1.10E+07,1.90E+07,1.30E+07,1.00E+07,1.30E+07,2.40E+07,3.10E+07,1.50E+07,2.40E+07,2.30E+07,2.10E+07,2.50E+07,2.50E+07
POS660,,PC(38:4e)+H,PC(38:4e)+H,PC,(38:4e),(38:4e),,,,C46 H87 O7 N1 P1,796.621,12.921,0.378148,2.30154,5.83E-05,4.00E+07,3.20E+07,3.20E+07,3.00E+07,4.80E+07,2.30E+07,4.40E+07,3.30E+07,1.10E+07,1.70E+07,1.30E+07,9767556,1.20E+07,1.90E+07,2.70E+07,1.50E+07,2.30E+07,2.40E+07,2.40E+07,2.40E+07,2.30E+07
POS661,,PC(38:4p)+H,PC(38:4p)+H,PC,(38:4p),(38:4p),,,,C46 H85 O7 N1 P1,794.606,11.9573,0.720087,1.96574,0.003882004,2.20E+08,1.50E+08,1.30E+08,1.30E+08,2.30E+08,8.90E+07,1.80E+08,2.00E+08,4.90E+07,9.30E+07,6.10E+07,5.00E+07,5.90E+07,1.10E+08,1.80E+08,7.70E+07,1.30E+08,1.20E+08,1.20E+08,1.20E+08,1.10E+08
POS662,,PC(38:4p)+Na,PC(38:4p)+Na,PC,(38:4p),(38:4p),,,,C46 H84 O7 N1 P1 Na1,816.588,11.9573,0.190925,1.8183,0.0091779,1.70E+07,1.20E+07,1.10E+07,1.00E+07,1.70E+07,7655015,1.30E+07,1.80E+07,3451923,7677765,5189851,4767775,5007293,9526672,1.60E+07,6597080,1.10E+07,1.10E+07,1.20E+07,1.10E+07,1.00E+07
POS664,,PC(18:1/20:4)+Na,PC(38:5)+Na,PC,(18:1/20:4),(18:1),(20:4),,,C46 H82 O8 N1 P1 Na1,830.567,11.3627,0.181172,1.12802,0.123370376,8.70E+07,6.20E+07,7.30E+07,6.90E+07,7.20E+07,6.10E+07,7.90E+07,7.10E+07,3.90E+07,6.60E+07,6.20E+07,6.10E+07,7.10E+07,6.90E+07,7.60E+07,6.40E+07,7.30E+07,6.80E+07,7.30E+07,7.50E+07,7.00E+07
POS668,,PC(38:5)+H,PC(38:5)+H,PC,(38:5),(38:5),,,,C46 H83 O8 N1 P1,808.585,12.5134,0.251822,1.0155,0.718355636,5.10E+08,5.90E+08,6.30E+08,6.20E+08,5.50E+08,6.90E+08,6.10E+08,6.40E+08,5.40E+08,7.00E+08,5.70E+08,6.00E+08,6.20E+08,5.80E+08,6.00E+08,5.70E+08,6.40E+08,6.50E+08,6.20E+08,6.60E+08,6.30E+08
POS669,,PC(18:2/20:4)+Na,PC(38:6)+Na,PC,(18:2/20:4),(18:2),(20:4),,,C46 H80 O8 N1 P1 Na1,828.551,10.5179,0.339121,2.51715,2.51E-05,3.70E+07,2.40E+07,2.20E+07,2.40E+07,3.00E+07,1.50E+07,3.00E+07,2.70E+07,3473040,1.40E+07,9761294,8439128,1.10E+07,1.30E+07,1.30E+07,1.00E+07,1.90E+07,1.60E+07,1.80E+07,1.70E+07,1.60E+07
POS671,,PC(38:6)+Na,PC(38:6)+Na,PC,(38:6),(38:6),,,,C46 H80 O8 N1 P1 Na1,828.551,10.9835,0.528875,2.18192,0.01082291,1.70E+08,7.80E+07,6.50E+07,5.70E+07,7.40E+07,4.90E+07,6.90E+07,6.60E+07,1.30E+07,4.30E+07,3.20E+07,3.30E+07,3.00E+07,4.70E+07,5.40E+07,3.80E+07,6.20E+07,5.70E+07,5.50E+07,5.60E+07,5.80E+07
POS676,,PC(38:6e)+H,PC(38:6e)+H,PC,(38:6e),(38:6e),,,,C46 H83 O7 N1 P1,792.59,11.5942,0.462685,1.91173,0.000240615,7.70E+07,5.30E+07,5.90E+07,4.90E+07,6.70E+07,4.00E+07,6.80E+07,5.90E+07,1.60E+07,3.70E+07,2.50E+07,2.50E+07,2.50E+07,3.70E+07,5.30E+07,2.80E+07,4.70E+07,4.60E+07,4.40E+07,5.20E+07,3.90E+07
POS681,,PC(38:8)+H,PC(38:8)+H,PC,(38:8),(38:8),,,,C46 H77 O8 N1 P1,802.538,10.5431,0.230044,2.69447,0.000165061,1.40E+07,1.60E+07,9404443,8449395,1.60E+07,6596710,1.10E+07,8087903,2206879,4221415,3573333,3794141,3577960,5784029,4884252,5235506,8001190,7522072,7279953,6728493,6729921
POS682,,PC(39:4)+H,PC(39:4)+H,PC,(39:4),(39:4),,,,C47 H87 O8 N1 P1,824.616,12.7685,0.438855,2.11134,1.70E-05,4.70E+07,5.10E+07,4.70E+07,5.20E+07,6.00E+07,3.10E+07,6.10E+07,5.40E+07,1.20E+07,3.60E+07,2.00E+07,1.90E+07,2.30E+07,2.60E+07,2.80E+07,2.60E+07,3.80E+07,3.40E+07,3.70E+07,3.80E+07,3.50E+07
POS683,,PC(39:5)+H,PC(39:5)+H,PC,(39:5),(39:5),,,,C47 H85 O8 N1 P1,822.601,11.8062,0.264152,2.01241,0.000307612,2.50E+07,1.70E+07,1.80E+07,2.00E+07,2.10E+07,9430375,1.90E+07,1.90E+07,3251964,1.20E+07,8211852,8034866,7853014,1.20E+07,1.40E+07,8656615,1.40E+07,1.40E+07,1.30E+07,1.40E+07,1.40E+07
POS684,,PC(39:5)+H,PC(39:5)+H,PC,(39:5),(39:5),,,,C47 H85 O8 N1 P1,822.601,13.0037,0.224129,2.04968,2.34E-05,1.20E+07,1.20E+07,1.20E+07,1.90E+07,1.50E+07,9450219,1.60E+07,1.20E+07,5040579,7905779,6701215,5173167,6328039,6929793,7198504,6996704,1.10E+07,8879074,8899424,9789011,1.10E+07
POS687,,PC(39:6)+H,PC(39:6)+H,PC,(39:6),(39:6),,,,C47 H83 O8 N1 P1,820.585,11.4921,0.238595,1.72388,0.002749801,2.90E+07,1.80E+07,1.40E+07,1.60E+07,2.20E+07,1.50E+07,2.00E+07,1.70E+07,4473271,1.30E+07,9404564,1.00E+07,9565862,1.20E+07,1.80E+07,1.10E+07,1.60E+07,1.80E+07,1.60E+07,1.60E+07,1.20E+07
POS688,,PC(39:7)+H,PC(39:7)+H,PC,(39:7),(39:7),,,,C47 H81 O8 N1 P1,818.569,11.779,0.145254,1.5096,0.00071462,1.00E+07,7627836,7919073,8808860,8193563,7529227,8831174,8762203,2678836,6345507,5346460,4930738,5251218,7154711,8151859,5243559,8454713,7592025,8316795,6779826,8394863
POS689,,PC(40:1)+H,PC(40:1)+H,PC,(40:1),(40:1),,,,C48 H95 O8 N1 P1,844.679,15.5548,0.341859,1.87398,0.001150993,5.30E+07,6.50E+07,3.50E+07,4.60E+07,4.30E+07,3.10E+07,5.60E+07,3.30E+07,1.30E+07,2.50E+07,1.30E+07,2.00E+07,2.90E+07,3.70E+07,2.90E+07,2.80E+07,4.10E+07,3.80E+07,3.50E+07,3.60E+07,3.50E+07
POS693,,PC(40:4)+H,PC(40:4)+H,PC,(40:4),(40:4),,,,C48 H89 O8 N1 P1,838.632,12.7727,0.336161,1.81562,0.000459582,4.40E+07,3.60E+07,3.20E+07,3.10E+07,4.40E+07,2.20E+07,4.00E+07,3.70E+07,1.10E+07,2.40E+07,1.40E+07,1.90E+07,1.40E+07,2.60E+07,3.10E+07,1.90E+07,2.60E+07,2.50E+07,2.80E+07,3.10E+07,2.60E+07
POS694,,PC(40:4)+H,PC(40:4)+H,PC,(40:4),(40:4),,,,C48 H89 O8 N1 P1,838.632,13.0399,0.556065,2.19211,1.32E-05,9.00E+07,8.00E+07,7.60E+07,7.40E+07,9.80E+07,5.40E+07,9.30E+07,8.60E+07,2.30E+07,4.50E+07,3.00E+07,2.70E+07,2.90E+07,5.00E+07,6.00E+07,3.30E+07,5.60E+07,5.40E+07,1.00E+08,1.10E+08,5.50E+07
POS697,,PC(40:5)+Na,PC(40:5)+Na,PC,(40:5),(40:5),,,,C48 H86 O8 N1 P1 Na1,858.598,12.3026,0.0296317,1.02647,0.818059021,6762788,3913939,8714868,5146466,7925352,9339533,7056519,5730716,5811398,8278194,6883419,7355831,4985052,5721031,7020530,7126948,7251779,6983583,6447491,7252276,7119321
POS698,,PC(40:5)+H,PC(40:5)+H,PC,(40:5),(40:5),,,,C48 H87 O8 N1 P1,836.616,12.3026,0.823631,1.72802,5.16E-05,2.50E+08,2.10E+08,2.00E+08,2.00E+08,2.50E+08,1.70E+08,2.30E+08,2.30E+08,6.80E+07,1.50E+08,1.10E+08,1.20E+08,1.00E+08,1.50E+08,1.90E+08,1.20E+08,1.80E+08,1.80E+08,1.60E+08,1.80E+08,1.70E+08
POS699,,PC(40:5)+H,PC(40:5)+H,PC,(40:5),(40:5),,,,C48 H87 O8 N1 P1,836.616,12.6557,0.40163,1.84244,0.000662402,5.70E+07,5.80E+07,4.50E+07,4.50E+07,7.10E+07,4.30E+07,8.90E+07,5.70E+07,2.50E+07,3.10E+07,3.20E+07,2.20E+07,3.80E+07,3.40E+07,4.30E+07,2.70E+07,3.70E+07,4.70E+07,4.60E+07,3.70E+07,3.80E+07
POS700,,PC(40:5e)+H,PC(40:5e)+H,PC,(40:5e),(40:5e),,,,C48 H89 O7 N1 P1,822.637,12.691,0.162586,1.91725,0.015036915,1.20E+07,8787827,1.30E+07,1.20E+07,2.10E+07,4953924,1.80E+07,1.10E+07,4398900,7361659,4184159,3184146,3884631,6864705,1.40E+07,8080678,7091560,1.20E+07,1.10E+07,6554946,9840007
POS703,,PC(40:6)+Na,PC(40:6)+Na,PC,(40:6),(40:6),,,,C48 H84 O8 N1 P1 Na1,856.583,12.0077,0.595615,2.51845,5.73E-07,7.40E+07,8.40E+07,7.60E+07,6.90E+07,8.50E+07,5.70E+07,9.10E+07,7.60E+07,1.00E+07,3.50E+07,2.40E+07,2.70E+07,2.70E+07,4.00E+07,4.70E+07,3.30E+07,5.70E+07,5.80E+07,5.10E+07,5.90E+07,5.30E+07
POS708,,PC(40:6e)+H,PC(40:6e)+H,PC,(40:6e),(40:6e),,,,C48 H87 O7 N1 P1,820.621,12.6146,0.283389,2.5955,7.24E-05,2.00E+07,1.60E+07,1.70E+07,1.60E+07,1.90E+07,1.10E+07,2.60E+07,1.40E+07,2780581,7274976,5453174,5903066,5343195,7106395,1.30E+07,6433790,1.20E+07,1.30E+07,9276551,1.20E+07,1.30E+07
POS709,,PC(40:6p)+H,PC(40:6p)+H,PC,(40:6p),(40:6p),,,,C48 H85 O7 N1 P1,818.606,11.6576,0.33293,1.9575,0.005259343,4.70E+07,3.10E+07,3.00E+07,2.50E+07,4.90E+07,2.00E+07,3.50E+07,4.30E+07,7474649,2.00E+07,1.30E+07,1.10E+07,1.40E+07,2.20E+07,4.10E+07,1.50E+07,2.80E+07,2.50E+07,2.60E+07,2.80E+07,2.40E+07
POS710,,PC(40:7)+H,PC(40:7)+H,PC,(40:7),(40:7),,,,C48 H83 O8 N1 P1,832.585,10.6076,0.250411,2.51781,0.001426421,2.90E+07,1.40E+07,1.20E+07,1.10E+07,1.50E+07,9295638,1.70E+07,1.40E+07,2008106,7507769,6168140,5078227,5069713,7239917,8711306,6683259,1.10E+07,9769361,1.00E+07,1.00E+07,9682092
POS711,,PC(40:7)+H,PC(40:7)+H,PC,(40:7),(40:7),,,,C48 H83 O8 N1 P1,832.585,11.0762,0.886128,1.96771,0.000594805,3.20E+08,2.20E+08,1.90E+08,2.10E+08,2.30E+08,1.20E+08,2.30E+08,2.10E+08,3.50E+07,1.30E+08,8.90E+07,1.10E+08,9.80E+07,1.40E+08,1.80E+08,1.10E+08,1.80E+08,1.70E+08,1.50E+08,1.60E+08,1.60E+08
POS712,,PC(40:7)+Na,PC(40:7)+Na,PC,(40:7),(40:7),,,,C48 H82 O8 N1 P1 Na1,854.567,11.0762,0.169832,1.50007,0.000917079,1.30E+07,1.30E+07,1.10E+07,1.40E+07,1.20E+07,8339680,1.40E+07,1.30E+07,4319631,8171248,6607042,8876917,7127515,1.00E+07,1.10E+07,8628196,1.20E+07,9614860,1.00E+07,9909619,9003363
POS717,,PC(40:8)+H,PC(40:8)+H,PC,(40:8),(40:8),,,,C48 H81 O8 N1 P1,830.569,10.2026,0.649535,2.31206,2.46E-05,1.40E+08,9.40E+07,8.50E+07,9.00E+07,1.10E+08,7.00E+07,1.30E+08,9.90E+07,1.40E+07,5.50E+07,4.20E+07,4.00E+07,4.00E+07,5.20E+07,6.20E+07,4.50E+07,7.40E+07,7.00E+07,7.10E+07,7.10E+07,7.30E+07
POS721,,PC(40:9)+H,PC(40:9)+H,PC,(40:9),(40:9),,,,C48 H79 O8 N1 P1,828.554,9.48904,0.106373,2.45728,0.005406402,5904760,2427899,2367483,1858106,3018390,1553064,3117926,2282063,505611,1462900,1238264,560966,701862,1743355,1427117,1528465,2026191,1767159,1588348,2329235,1765515
POS724,,PC(42:1)+H,PC(42:1)+H,PC,(42:1),(42:1),,,,C50 H99 O8 N1 P1,872.71,16.7999,0.398553,1.85023,0.003554651,7.80E+07,7.70E+07,4.50E+07,5.90E+07,5.40E+07,3.00E+07,7.10E+07,4.00E+07,1.50E+07,2.70E+07,1.70E+07,2.50E+07,3.50E+07,4.50E+07,4.50E+07,3.60E+07,4.90E+07,4.50E+07,4.20E+07,4.50E+07,4.90E+07
POS725,,PC(42:10)+H,PC(42:10)+H,PC,(42:10),(42:10),,,,C50 H81 O8 N1 P1,854.569,9.95771,0.224666,1.96865,1.90E-05,1.50E+07,1.40E+07,1.40E+07,1.30E+07,1.50E+07,1.20E+07,1.80E+07,1.70E+07,2288041,9591767,7410301,6262570,7427465,9467033,1.10E+07,7025661,1.20E+07,1.10E+07,1.10E+07,1.30E+07,1.10E+07
POS729,,PC(42:2)+H,PC(42:2)+H,PC,(42:2),(42:2),,,,C50 H97 O8 N1 P1,870.695,15.8319,0.24442,2.26866,0.00062362,1.90E+07,2.30E+07,1.30E+07,1.70E+07,1.60E+07,8554942,2.50E+07,1.20E+07,5032882,8011886,4639112,5647729,7854904,9551948,1.00E+07,7207202,1.20E+07,1.20E+07,1.20E+07,1.40E+07,1.20E+07
