"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Pdxk ",1.51501796875,7.101105390625,3.85943367322464,0.0012266280179595,0.00483023436315815,-1.29861794788757
"Gck ",-2.44066246875,10.6031514960937,-3.85603070678189,0.00123578772891853,0.00485813867257737,-1.30594068608554
"Psat1 ",-2.62959003125,6.58634354296875,-3.84853440626949,0.00125620804987933,0.00493014315053142,-1.32207041874406
"Inhba ",-1.87380165625,6.4343353671875,-3.84678348030734,0.00126102619268986,0.00494077653757915,-1.32583760495888
"Hopx ",-1.454205078125,10.0109764726562,-3.8442922543863,0.00126791341395637,0.00495946766093452,-1.33119739764351
"Cenpa ",-1.366580828125,8.1198275390625,-3.83950408521188,0.00128125679174139,0.00500330777175011,-1.34149839451456
"Gdpd1 ",-1.876406453125,6.05689910546875,-3.83590852182929,0.00129136912803751,0.0050344057687053,-1.34923316288994
"Gnpda1 ",1.274852765625,6.71672691015625,3.83372856806167,0.0012975390407737,0.00505005643277869,-1.35392245258847
"Ckap2 ",-1.57520975,6.24139162109375,-3.83166177886211,0.00130341594074083,0.00506451666526661,-1.35836815768131
"Sirt3 ",1.36177996875,11.296545921875,3.83062376314227,0.00130637758469393,0.00506521130058244,-1.36060089233716
"Calm1 ",-1.24684640625,13.5543195703125,-3.83008465667477,0.00130791841094852,0.00506521130058244,-1.36176047566363
"Cdh17 ",-2.656635765625,6.391986546875,-3.82741724657585,0.0013155690003312,0.00508643262009241,-1.36749774741864
"Pgm3 ",-1.424399625,8.1879975390625,-3.82465808793283,0.00132352991918193,0.00510878187914869,-1.37343208400274
"Tpm4 ",-1.2165965,8.56474111328125,-3.818460042155,0.00134158936835559,0.00516997350338345,-1.3867616650069
"Ang ",1.538246015625,9.111326296875,3.81390318170436,0.00135502410059117,0.00521317153971284,-1.39656076286278
"Bsg ",-1.78943421875,16.7108670703125,-3.81230316630465,0.00135977322830225,0.00521813073358629,-1.40000125398552
"Irs1 ",2.503058796875,5.2219413046875,3.81196895124149,0.0013607673402566,0.00521813073358629,-1.40071989940754
"Adrb2 ",-2.008922171875,6.5417829296875,-3.8094100034748,0.00136840300801192,0.00523883700616329,-1.40622212728692
"Ly6c2 ",-1.5783088125,6.01727323828125,-3.80151666200973,0.00139222736734674,0.00532135191140849,-1.42319267699525
"Gm13152 ",3.208459046875,9.93264591796875,3.80035642859607,0.00139576412148624,0.00532618133003625,-1.42568694615528
"Dnaja3 ",1.44682121875,9.1197381640625,3.79599935724483,0.00140912634059008,0.00536220182817018,-1.43505327977628
"Fbxl17 ",1.1962465625,7.56544837109375,3.79578703119088,0.00140978076233582,0.00536220182817018,-1.43550969387218
"Dst ",-1.9296855625,5.76789178125,-3.79385047929051,0.00141576357435372,0.00537623023453932,-1.43967240044705
"Chchd10 ",2.19675921875,13.395891875,3.79091619103802,0.00142487727283708,0.00540208325284349,-1.44597948517175
"Slc47a1 ",1.078124578125,10.3497314101563,3.78715598939504,0.00143664209452077,0.00543788760494696,-1.45406128633942
"Prelid2 ",-1.665273203125,6.26055674609375,-3.78523533884346,0.00144268883810787,0.00545196765755926,-1.45818910507091
"Gpat4 ",1.736519234375,10.3178825625,3.77724121690013,0.00146813139553331,0.00553918173870297,-1.47536815161305
"Slc27a5 ",1.03094703125,14.851837265625,3.77221474012726,0.00148435835120776,0.00559140131331156,-1.48616838478211
"Mal2 ",-1.1770278125,12.8899490625,-3.76739949858339,0.00150007163104806,0.00563042500373542,-1.49651366062166
"Gpx1 ",1.59331203125,17.5406765234375,3.76724270742629,0.00150058606571301,0.00563042500373542,-1.49685049958345
"Hsd3b7 ",1.41035671875001,12.669931484375,3.76683417890154,0.00150192728439378,0.00563042500373542,-1.49772814781261
"F2rl1 ",-1.581339234375,5.1470918984375,-3.7659078951492,0.00150497276165709,0.00563282936192101,-1.49971806888044
"Hspb6 ",2.0980919375,6.37204522265625,3.76408965761332,0.00151096881906164,0.0056462519028093,-1.50362404369181
"Spon2 ",-2.303630109375,8.20449114453125,-3.76308617550424,0.00151428825933313,0.00564964552805337,-1.50577967778436
"Kdm6b ",1.696979609375,6.13111569921875,3.76002025318789,0.0015244753432684,0.00567861006244494,-1.51236545571254
"Fam69a ",1.334930328125,9.18427679296875,3.75026736964645,0.00155733907020891,0.00579181816111028,-1.53331220463927
"Aadat ",1.5814221875,10.907313515625,3.74421400216473,0.00157809206756834,0.005848561842714,-1.5463109685074
"Kif20a ",-1.156752296875,3.712168328125,-3.74410327794241,0.00157847423146229,0.005848561842714,-1.54654871627743
"Derl1 ",-0.974104218749998,13.136061796875,-3.74363682411993,0.00158008520974732,0.005848561842714,-1.54755028216953
"Cpox ",1.73178765625,11.323567828125,3.73753638588405,0.00160130604631046,0.00591776035726405,-1.56064807643016
"Acsf2 ",2.2801089375,8.552590546875,3.73427516143959,0.00161276706798836,0.00594640977713862,-1.56764922332702
"Ces1d ",1.1230215625,14.6876077734375,3.73381946176953,0.00161437506233822,0.00594640977713862,-1.56862746846474
"Ulk2 ",1.050994140625,8.95038116015625,3.73274869999745,0.00161815969011348,0.00594640977713862,-1.5709260175589
"Hint2 ",2.174552453125,9.67160788671875,3.73245193668794,0.00161921017405653,0.00594640977713862,-1.57156305344662
"Spc25 ",-1.844942359375,8.49660942578125,-3.73089111811516,0.00162474639447202,0.00595740344639739,-1.57491345037325
"Akap8l ",1.31998759375,5.76543540234375,3.72915788537649,0.00163091633601826,0.00597068277389184,-1.57863379502588
"Acsm1 ",1.68221046875,11.9182539023437,3.71922351513903,0.00166673495544823,0.00609229329269143,-1.59995459963184
"Psmd8 ",-1.24956046875,12.95570921875,-3.71833010197233,0.00166999444319825,0.00609469934643848,-1.60187175054533
"Coq10a ",1.3246338125,6.9992507734375,3.71723074148995,0.0016740140397988,0.00609986764424354,-1.60423077814924
"Cyp1a2 ",2.72692015625,13.22500384375,3.71423216573374,0.00168502694447152,0.00612555793399903,-1.61066483777627
"Vmn1r125 ",1.716676640625,4.87323721484375,3.71388865890598,0.00168629315724685,0.00612555793399903,-1.61140187039981
"Abcb1a ",-2.0614126875,7.28511478515625,-3.7109650850468,0.00169710838503649,0.00614759681880645,-1.61767446168285
"Chmp2b ",-1.129402921875,9.15196995703125,-3.71083052537671,0.00169760782832598,0.00614759681880645,-1.61796315088015
"Slc22a7 ",2.3430239375,6.1114316484375,3.70965493404817,0.00170197750304344,0.00615390939757838,-1.62048526392741
"Bcl6 ",1.547671171875,5.58149866015625,3.70719246388263,0.00171116695110125,0.00617760272177232,-1.62576799375046
"Sqle ",-2.454434984375,9.7133949140625,-3.70073916770685,0.00173548512086525,0.00625575636644195,-1.63961059261322
"Gm10521 ",1.234935046875,4.6404628046875,3.69712385202179,0.00174925933617725,0.00629312600554619,-1.64736455136655
"Slc25a15 ",1.41003390625,11.8591543359375,3.69661046850392,0.00175122413812041,0.00629312600554619,-1.64846557039167
"L2hgdh ",1.3372925,9.0721253671875,3.69420838636139,0.00176044660802105,0.00630763000815948,-1.65361694867502
"Snx6 ",-1.26787565625,9.95513671875,-3.69359784661479,0.00176279841097464,0.00630763000815948,-1.65492622578875
"Adnp ",1.0345215,10.1929506640625,3.69345824423073,0.00176333660065918,0.00630763000815948,-1.65522559420848
"Aqp9 ",1.82994421875,13.839955859375,3.68178758189195,0.00180891375736207,0.00645174027010138,-1.68024846762864
"Ccnb1 ",-1.577014609375,6.068510203125,-3.68115779314742,0.00181140642232426,0.00645174027010138,-1.68159855293937
"Stard7 ",0.94804784375,8.2582456484375,3.68103713321113,0.00181188437803103,0.00645174027010138,-1.68185721024889
"Ly6k ",-2.651415921875,5.30813749609375,-3.67492465961193,0.00183626237058729,0.00652862326902281,-1.69495927544571
"Gm21650 ",1.3728824375,6.31730794921875,3.67314252522843,0.00184343136871508,0.00654418135893855,-1.69877883735328
"Acer2 ",-1.32396128125,8.56773479296875,-3.67066470647323,0.00185344532523491,0.00655176223505725,-1.70408909484379
"Car1 ",2.495664796875,7.60419756640625,3.67007745865792,0.00185582659657965,0.00655176223505725,-1.70534757941245
"Reep5 ",-1.15734759375,9.1943346015625,-3.66995615816527,0.00185631884645374,0.00655176223505725,-1.70560752623574
"Aldh6a1 ",1.659273125,12.393897734375,3.66984942698882,0.00185675208027231,0.00655176223505725,-1.70583625026107
"Ear12 ",-2.095336203125,8.4932334296875,-3.66865921538289,0.00186159012225616,0.00655895587435518,-1.7083868149992
"Amy2a5 ",2.28558921875,6.3106448203125,3.66354276236254,0.00188253141133256,0.00662277942455283,-1.71935009397622
"Zfp534 ",1.1357349375,6.11680434375,3.65883665333718,0.00190200058162532,0.00668124042391023,-1.72943262158489
"Ifit3b ",-1.567251703125,9.23502435546875,-3.6516957859279,0.00193192652470781,0.0067762033643569,-1.74472869455399
"Hal ",2.3849465625,12.192970390625,3.64265271599956,0.00197049884890485,0.00689584880827151,-1.76409450255178
"Ifi27l2a ",-2.1698278125,5.26346986328125,-3.64232191106056,0.00197192432844298,0.00689584880827151,-1.7648028192681
"Aspa ",2.004934671875,9.51302109375,3.64152326808259,0.00197537001812074,0.00689760350589701,-1.76651283605866
"Gna14 ",1.388367859375,5.7524989921875,3.63220722941213,0.00201600945355916,0.00702001237468247,-1.78645665838041
"Rps12 ",-1.30183484375,15.3060384375,-3.63191675565641,0.00201728989680739,0.00702001237468247,-1.78707840918429
"Cerkl ",1.233179984375,6.0869558125,3.63143516975266,0.0020194145712915,0.00702001237468247,-1.78810921707921
"Pde4b ",1.7877699375,7.80026325390625,3.6177340651313,0.00208080456697178,0.00722270385246648,-1.81742878102702
