"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atxn1",519.234103776577,-0.190232974749856,0.578539382389789,-0.328815946745156,0.742294808964835,0.99994115597459
"Gm13284",1.5813832485635,0.640318191990971,1.94750247630333,0.328789410941545,0.742314867363404,NA
"AC158600.3",3.30796907687638,-0.437499459005348,1.33109034221266,-0.328677509806055,0.742399455291754,0.99994115597459
"Gm37522",0.952534549147625,0.982281425119395,2.98901340206619,0.328630652656286,0.742434876314316,NA
"Cd180",508.350950182005,-0.252550872077103,0.768812996953971,-0.328494540385902,0.742537771619778,0.99994115597459
"Gng5",4219.77231494438,-0.182267471692935,0.55496507481484,-0.32843052646826,0.742586165112275,0.99994115597459
"Rspry1",578.168112093538,-0.17552218472652,0.534482234753507,-0.32839666749161,0.742611762365639,0.99994115597459
"Apba3",1935.71911912325,-0.240256353956953,0.732084770286075,-0.328181057315355,0.742774769487892,0.99994115597459
"Ccdc170",17.9915563738991,-0.209421995296876,0.638292204308886,-0.328097372775575,0.742838040370023,0.99994115597459
"Lrrc47",731.720936964102,0.182327643002428,0.555716756662702,0.328094556833911,0.742840169432835,0.99994115597459
"Mapk6",1590.69539472271,0.270603852672185,0.825058929964974,0.327981242120091,0.742925845475762,0.99994115597459
"Stox1",25.7338604118807,-0.21802139961941,0.664759134288732,-0.32797052101087,0.742933951756657,0.99994115597459
"Tmem170b",182.089993862063,-0.226472717531387,0.690727523885522,-0.327875623454845,0.743005705485878,0.99994115597459
"Stx17",794.938943409562,0.21931846623525,0.669042140506752,0.327809644500318,0.743055594662169,0.99994115597459
"Jam2",1168.60610335003,-0.248146973476183,0.757137168226263,-0.327743748279476,0.743105422357414,0.99994115597459
"Txnl4a",529.54457277884,-0.215282204161639,0.656868715621469,-0.327740078103672,0.743108197607406,0.99994115597459
"Rtfdc1",4886.94220955118,0.11376313621377,0.347126755525825,0.327727939154223,0.7431173766518,0.99994115597459
"Gm45437",6.83051081389852,0.344031505979517,1.05016317763972,0.327598142178953,0.743215526817957,0.99994115597459
"Dixdc1",305.539542452544,-0.304774328575974,0.930382163170651,-0.32757972007689,0.743229457622416,0.99994115597459
"Zfp335os",62.6388158857046,0.141779574476163,0.432865729636964,0.327537073898345,0.743261707010379,0.99994115597459
"Tox4",1370.3537569246,-0.139439352230685,0.42600649288224,-0.327317434265562,0.74342780742498,0.99994115597459
"Idh2",6949.01194670788,0.218497461932701,0.667573385013449,0.327301038114782,0.743440207339487,0.99994115597459
"Clip1",902.563961864043,-0.160205804998758,0.489527552180402,-0.327266165684008,0.743466580528783,0.99994115597459
"Hbq1b",5.15824063711385,0.576729291310606,1.76240790829873,0.327239391400218,0.743486829486542,0.99994115597459
"Gm5279",0.594525849744294,1.06130514946487,3.24344925218185,0.327214969912337,0.743505299217526,NA
"Gm27241",0.970865957390313,-0.841951886916546,2.57375975031908,-0.327129168451782,0.743570191188016,NA
"Gngt2",1227.85376519881,-0.196400488132074,0.600612042298687,-0.327000583239061,0.743667444082832,0.99994115597459
"Cfb",6891.12835635929,-0.162755232338951,0.49784625664625,-0.32691866247093,0.74372940537607,0.99994115597459
"Nudt5",1115.241578288,0.191299207718748,0.585343058485227,0.326815539956687,0.743807405103803,0.99994115597459
"Sumo2",2384.22283988476,-0.155208116928107,0.474947804958728,-0.326789839446872,0.743826844844828,0.99994115597459
"B430203G13Rik",1.5614913837999,0.755577894236755,2.31228766450023,0.326766390634214,0.74384458155548,NA
"Gm3551",1.07618218142293,-0.696488810459514,2.13213342419022,-0.326662863851514,0.74392289096531,NA
"Trav4d-4",4.21005579148686,0.497197449271926,1.52206748408227,0.326659267392281,0.743925611435519,0.99994115597459
"Gm44269",4.06184983609097,0.422117176117522,1.29244501474181,0.326603585686658,0.743967731164424,0.99994115597459
"Gm37981",0.517998352650246,-1.08057982309073,3.30863529881707,-0.326593814518352,0.74397512252133,NA
"AC120406.1",7.34891700798727,-0.226260848714264,0.692905587226613,-0.326539218163738,0.744016422125582,0.99994115597459
"Tmem184c",472.041874844061,-0.409396684037918,1.25404159790852,-0.32646180535056,0.744074982582189,0.99994115597459
"Mvp",6760.73374796218,-0.223157448797811,0.683828044788972,-0.326335619748788,0.744170441353479,0.99994115597459
"Tmem200c",1.90100071685884,-0.754863327679523,2.31321508662958,-0.326326476099281,0.744177358630972,NA
"Ano1",311.367655065957,-0.229494503579341,0.703379968971869,-0.326273868610152,0.74421715721102,0.99994115597459
"Gm38056",210.404730851788,-0.284719087858282,0.872649757297676,-0.326269600692915,0.744220386002676,0.99994115597459
"Tmem106b",1555.03815357381,0.298311189162901,0.914343299500497,0.326257314212143,0.744229681073671,0.99994115597459
"Lsm4",4270.42558281677,0.213551792795307,0.654569415435672,0.326247740513769,0.74423692387371,0.99994115597459
"4930426I24Rik",5.26188216878007,0.280334781357627,0.859371063455356,0.326209239848568,0.744266051050612,0.99994115597459
"Trav4n-3",0.86068675676572,0.825436184062462,2.53069830503427,0.326169335325525,0.744296240683952,NA
"Brinp2",14.9734395405097,-0.320861112673682,0.983797784861154,-0.3261453904564,0.744314356283178,0.99994115597459
"Lrrfip2",806.98565366574,0.207434657670816,0.636021791262777,0.326143947456531,0.744315447995787,0.99994115597459
"Sft2d3",524.746343511885,-0.164576227914724,0.504755014481129,-0.326051694769001,0.744385243539786,0.99994115597459
"Pmel",66.7822211891264,0.168661790599702,0.517345589145291,0.326013779064685,0.744413930003465,0.99994115597459
"Tnfaip3",526.968113492953,-0.238202390101388,0.730692416711111,-0.325995432077359,0.744427811191276,0.99994115597459
"Gm11223",40.5887508351602,-0.176804602023648,0.542620979110803,-0.325834438457169,0.744549621271452,0.99994115597459
"Rnf20",715.259008470638,-0.289457013771886,0.88840705795892,-0.325815752113566,0.744563760040746,0.99994115597459
"1810013L24Rik",984.201536742133,-0.225573440903777,0.69253889431335,-0.325719526738541,0.744636569032895,0.99994115597459
"Thoc2",607.688862957987,-0.902305134811907,2.77033467874129,-0.32570257367672,0.744649396814529,0.99994115597459
"Esco2",25.4589997133482,-0.52376760806911,1.60812958661533,-0.325699876694325,0.744651437532148,0.99994115597459
"Dtwd2",72.5506979591562,-0.177903287684027,0.546293851038436,-0.325654933413317,0.744685444894261,0.99994115597459
"Gm28876",17.9571493566319,-0.301418677645527,0.925611132077815,-0.325642883063541,0.744694563151816,0.99994115597459
"Gm11991",1.82152159933192,-0.647995596454009,1.98993254924865,-0.325636965282404,0.744699041031,NA
"Ptger4",618.021194875788,-0.190145526696211,0.583956867844872,-0.325615704115193,0.744715129047298,0.99994115597459
"Gm13986",1.41526334905562,-0.74337523973201,2.28301734028547,-0.325610860073037,0.744718794479192,NA
"Cpsf7",1490.97738914587,-0.212790178567465,0.653516393599443,-0.325608019403244,0.744720943984574,0.99994115597459
"AU040972",0.602720625582715,1.05957718258322,3.25426835371492,0.32559613019426,0.744729940447324,NA
"Elovl5",2535.16960189824,0.180412776303779,0.554100869918413,0.32559554784735,0.744730381105146,0.99994115597459
"Cd151",13035.0740049736,-0.204520737724549,0.628177602667802,-0.325577888889976,0.744743743553967,0.99994115597459
"Mir5100",1.06164732324266,-0.50100554018952,1.53899835315878,-0.32554001059274,0.744772406139955,NA
"Kif26b",5.30461859781727,-0.417989545470447,1.28401660803331,-0.325532818544045,0.744777848418028,0.99994115597459
"Rad23b",2744.52397402443,0.168480540021172,0.517733734954088,0.325419281469291,0.744863764476105,0.99994115597459
"Ist1",1317.01049256514,0.199514636007187,0.613135035392319,0.325400808126266,0.744877743970559,0.99994115597459
"Golga3",1020.64588121978,-0.108477021754877,0.333461002371489,-0.32530647057202,0.744949134163371,0.99994115597459
"Pcdh10",1.85364336292451,-0.733048597028453,2.25341407404887,-0.325305768465061,0.744949665492877,NA
"Kcmf1",1933.46013820825,0.226309326268053,0.695890706721325,0.325208145592725,0.745023544182353,0.99994115597459
"Oaz2",1853.78062101062,-0.164858304509123,0.50702225632381,-0.325150035236001,0.745067521844725,0.99994115597459
"Cct8",2051.18452516951,-0.301634177547666,0.927692414475277,-0.325144598404717,0.745071636457238,0.99994115597459
"AC131743.5",1.18950185293601,0.945639975955119,2.90875257654764,0.325101551634029,0.745104214657313,NA
"Galnt10",1945.2237934017,-0.196677949392697,0.605036896076774,-0.325067695322403,0.745129837752019,0.99994115597459
"Fez2",1687.02591949933,0.184589483948386,0.567868682607348,0.325056636511191,0.745138207329863,0.99994115597459
"Susd2",444.639593512286,0.268078948963638,0.824866526433415,0.324996760533812,0.745183523451223,0.99994115597459
"Tcrg-C4",17.889461484152,-0.444506681508012,1.36785808404397,-0.324965496562232,0.745207185410083,0.99994115597459
"CT009546.1",536.832346763106,0.235889328927593,0.725896727315824,0.324962656602476,0.745209334829364,0.99994115597459
"Amdhd2",1936.12515013319,-0.234100932287637,0.720446582738224,-0.324938639306029,0.745227512363466,0.99994115597459
"Gm10612",13.4115732046046,0.316460790799238,0.974055623099933,0.324889855665635,0.745264434786323,0.99994115597459
"Haus5",594.406649732965,-0.208064943853638,0.640419273106397,-0.324888635603369,0.745265358211071,0.99994115597459
"Gm16020",1.6714072741351,0.494334283437746,1.52163418465491,0.324870647901392,0.745278972549824,NA
"Gm12929",1.96999676261931,0.535129865764882,1.64729891684882,0.324852921525956,0.745292389176383,NA
"E330011O21Rik",37.4743252203144,0.396392089601453,1.22049219767422,0.324780519168268,0.745347189415636,0.99994115597459
"Cryl1",706.405654065649,-0.142271178383294,0.438124118180633,-0.324728022219123,0.745386924360963,0.99994115597459
"Ankrd26",118.717484518084,-0.279704938089483,0.861356807167527,-0.324725985517269,0.745388465954423,0.99994115597459
"Gm19040",9.66857053100997,-0.227702116237696,0.701269922180938,-0.324699675596447,0.745408380203744,0.99994115597459
"Gm17538",6.64408255743927,-0.522053932269384,1.60787653115881,-0.32468533631319,0.745419233826159,0.99994115597459
"Gm43555",11.5081477502038,0.306290584060092,0.943453591772987,0.324648278125153,0.745447283968498,0.99994115597459
"Gm16740",139.13216736545,-0.175699365188879,0.54124736620658,-0.324619344423413,0.745469184746415,0.99994115597459
"Taco1os",10.5872981539634,0.361824314725568,1.1146630689946,0.324604200847818,0.745480647450417,0.99994115597459
"Pgpep1",1079.83196050447,0.148080315048761,0.456192534687852,0.324600478502096,0.745483465033198,0.99994115597459
"AC132304.1",1.11709018178833,0.497376199482224,1.53298296491222,0.324449919448848,0.745597431668383,NA
"CT009754.1",2.82762408809692,0.449081135624478,1.38425663455864,0.324420432174894,0.745619752900415,0.99994115597459
"Gm43268",15.9832534086106,-0.466097551928845,1.4369698257753,-0.324361405207216,0.745664435686645,0.99994115597459
"Gfod2",666.395731000147,-0.174171504469049,0.537112763400857,-0.324273628066927,0.745730883629496,0.99994115597459
"Gm37139",1.60254245200537,0.920994235018808,2.84021973935145,0.324268655082692,0.745734648271872,NA
"Xab2",3288.13530790349,-0.205423450056788,0.633572320457724,-0.324230468130899,0.745763556713184,0.99994115597459
"Rgs16",185.471667699232,0.21090854374871,0.650609656753003,0.324170632205632,0.745808854668113,0.99994115597459
"Gm28372",1.17659970945723,0.928966142830294,2.86632907974579,0.324096123293938,0.745865261831572,NA
"Idua",574.360039775847,0.216834273035976,0.669052328866663,0.324091649756725,0.745868648577789,0.99994115597459
"Gm38250",11.2248486983071,-0.219249704756055,0.676677521759802,-0.324009144246233,0.745931111266768,0.99994115597459
"Inafm2",1020.86431540467,0.199264318656592,0.615204584565608,0.323899274575939,0.746014293212831,0.99994115597459
"Gm12020",0.353568016035269,-1.08061243041457,3.33663172927398,-0.323863260345398,0.746041560106025,NA
"Gm20404",0.353568016035269,-1.08061243041457,3.33663172927398,-0.323863260345398,0.746041560106025,NA
"Gm7099",0.353568016035269,-1.08061243041457,3.33663172927398,-0.323863260345398,0.746041560106025,NA
"AC174776.3",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm12238",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm12900",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm12990",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm14260",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm14530",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm22770",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm25014",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm26109",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm26254",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm38110",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm42514",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm42578",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Mir7682",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Snora30",0.385482443814529,-1.08061243041457,3.33663172927398,-0.323863260345397,0.746041560106026,NA
"Gm10356",12.3649816883457,-0.211315286730346,0.652752414135899,-0.32372961348612,0.746142748849797,0.99994115597459
"Itgax",363.193700394487,-0.219303593749937,0.677453304665681,-0.323717652920981,0.746151804828337,0.99994115597459
"Nucks1",1163.68412410386,-0.412451755176362,1.27418582535875,-0.323698276160179,0.746166476076562,0.99994115597459
"Serpina10",152.360399902581,-0.438878018939036,1.35612357446705,-0.323626863511691,0.746220547450907,0.99994115597459
"Prkacb",1360.95080418998,-0.233496776179843,0.72171442629123,-0.323530703660372,0.746293358590292,0.99994115597459
"Gm21989",13.2464863321854,-0.345214528930734,1.06715243654732,-0.323491299938034,0.746323195292415,0.99994115597459
"4933407L21Rik",1.13442662027204,-0.804798614786974,2.48825622977599,-0.32343880230511,0.746362947362169,NA
"Fiz1",857.21787245318,0.22137973022458,0.684519172774052,0.323409100913019,0.746385438042987,0.99994115597459
"Fnta",1702.95813209841,-0.173589924617495,0.536774642645708,-0.323394420723542,0.746396554351085,0.99994115597459
"Gtf2i",4923.95245450045,-0.135234316308265,0.418204720505507,-0.32336869881526,0.746416031928384,0.99994115597459
"AC162932.2",3.46742624904084,0.302983550543238,0.936989738258617,0.323358451188942,0.746423791853984,0.99994115597459
"Hs6st1",1919.32071689873,0.184065793473145,0.56935827032098,0.323286413964579,0.746478342139152,0.99994115597459
"Gm13233",1.95012955211916,0.581892264864912,1.80020647583201,0.323236402422103,0.74651621419421,NA
"Cyp2d22",1784.77244701106,0.145021126590839,0.448673243056582,0.323222141803875,0.746527013391801,0.99994115597459
"Zfp715",294.758538946415,-0.496762722321972,1.53696104810091,-0.323211003255925,0.74653544836089,0.99994115597459
"Ptdss1",1421.90754161024,-0.132748948498045,0.410748075472557,-0.323188242197654,0.746552684887194,0.99994115597459
"Cacna1c",239.877293748263,-0.1412024537608,0.436943767874079,-0.323159326537168,0.746574582362198,0.99994115597459
"Fam25c",1.41658515185655,-0.921649289183646,2.8520800485908,-0.323149867283364,0.746581745783494,NA
"Il25",0.726055357621646,1.00532332419901,3.11105627905264,0.323145335225224,0.746585177884572,NA
"Mgat2",1074.25951721142,-0.155672601250085,0.481761024223404,-0.323132410931392,0.746594965404181,0.99994115597459
"Gm5937",6.81343709309984,0.484800580509989,1.50034867028753,0.323125277551039,0.746600367504075,0.99994115597459
"Tmem206",422.401564637028,-0.182857384375923,0.565912288201718,-0.323119656858811,0.746604624055942,0.99994115597459
"AC116699.1",1.11480966263873,0.806792586111861,2.49702313280394,0.323101766865052,0.746618172204902,NA
"Pram1",23.0101727932224,-0.341426174377664,1.05686277456697,-0.32305629698951,0.746652607038187,0.99994115597459
"Zswim7",358.183527115264,0.149940385274226,0.464221172207225,0.322993422642286,0.746700223301229,0.99994115597459
"AC151843.2",2.86793358769781,-0.591254660813473,1.83063451377341,-0.322977992802475,0.746711908839689,0.99994115597459
"Cnnm2",1779.51814441241,0.188160023859333,0.582692501943427,0.322914784782319,0.746759779014564,0.99994115597459
"Ift43",410.146778976024,-0.147854137840844,0.457950864591445,-0.322860265746523,0.7468010694296,0.99994115597459
"Fgd1",135.182262878266,-0.184455305084109,0.571363403244156,-0.322833601236597,0.74682126426788,0.99994115597459
"Pde12",518.181944889814,0.151947587228627,0.470682648840885,0.322823855102406,0.7468286457184,0.99994115597459
"Gm13080",2.00537014006795,-0.638691936869476,1.97852857299201,-0.322811581085039,0.746837941750253,NA
"Scn8a",39.8521298845635,0.142717425500593,0.442120500266602,0.322802099008152,0.746845123261871,0.99994115597459
"Slk",1265.85347803596,-0.221021224972601,0.685059803578099,-0.32263055549048,0.74697505025665,0.99994115597459
"Unc119b",1728.56635445374,0.167896542768587,0.520466051578649,0.322588845630435,0.747006642375646,0.99994115597459
"Gm12734",1.82045164521658,0.890669454585056,2.76123400119756,0.322562105999987,0.747026895881961,NA
"Gm5616",32.7236088592013,0.22253094093775,0.689944871888294,0.322534379201501,0.747047897287435,0.99994115597459
"Alx4",17.9259826237224,-0.259070824687947,0.803301144575178,-0.322507725076075,0.747068086383737,0.99994115597459
"AC171183.2",4.36593580445714,-0.502746440698234,1.5590639300787,-0.322466853987737,0.747099044417811,0.99994115597459
"Gm29170",19.7244764719122,-0.2601994879192,0.806932150301,-0.322455224794477,0.747107853089746,0.99994115597459
"Rufy1",1127.96268543956,-0.136349920314124,0.42291456883762,-0.322405351721227,0.747145630421918,0.99994115597459
"Tepsin",1070.45250309123,-0.194182018945796,0.602463737855777,-0.322313206163921,0.747215429469595,0.99994115597459
"Olr1",2.56966499000159,0.737300484197882,2.28783105432694,0.322270511541242,0.747247770787533,0.99994115597459
"DXBay18",3.60014138374827,0.367470109891707,1.14033886065144,0.322246415141708,0.747266024086357,0.99994115597459
"Gal3st4",2.3843334045024,-0.850851621933356,2.64054014508529,-0.322226353390992,0.747281221200584,NA
"1110002L01Rik",79.7861431893216,-0.292576169336815,0.908128714956312,-0.322174780422939,0.747320289043816,0.99994115597459
"Galnt4",298.350376152321,-0.246357273559098,0.764723310328223,-0.322152169591065,0.747337417532342,0.99994115597459
"Gm5776",87.8251869877881,0.265841886819049,0.825235312336959,0.322140706832115,0.747346101017047,0.99994115597459
"A430046D13Rik",388.059432358008,-0.115380953412293,0.358433366633913,-0.321903494911335,0.747525805447936,0.99994115597459
"Ipo4",2261.30441292328,-0.191474988102119,0.594870960094598,-0.321876509271305,0.747546249805576,0.99994115597459
"Eftud2",1807.46513892155,0.132693656771573,0.412262995990358,0.321866522249494,0.747553816031924,0.99994115597459
"Gga1",5714.35242653226,-0.216556447671639,0.672866827115884,-0.32184146839259,0.747572797088017,0.99994115597459
"Nrde2",697.814779917192,-0.138582814698561,0.43065055919534,-0.321798757111796,0.747605155940396,0.99994115597459
"Psd4",913.357922559139,-0.310298307375596,0.964302394775919,-0.321785270944704,0.747615373401171,0.99994115597459
"Kif15",57.9378837986785,-0.272831212618452,0.847877071403683,-0.321781566951413,0.747618179647792,0.99994115597459
"Anks1b",3.85511012770296,-0.612446655885014,1.90345210779984,-0.321755747557488,0.747637741219705,0.99994115597459
"Hsph1",720.387828316196,-0.242717942052692,0.754523713688958,-0.321683649763656,0.747692365600074,0.99994115597459
"Glis3",140.757656895922,-0.198413218154252,0.616820181770033,-0.321671086676968,0.74770188406291,0.99994115597459
"Mical3",1075.13194203236,0.12112373543914,0.376561277978079,0.321657436711247,0.747712226046727,0.99994115597459
"Sntb2",818.832591240329,-0.135771778286262,0.422104576532372,-0.321654362057951,0.747714555583723,0.99994115597459
"Dpysl4",30.7034525419229,0.22116272708557,0.687718617565082,0.321588977580122,0.747764095230114,0.99994115597459
"Cpeb1os1",6.07699865857285,-0.576701626733656,1.79338968354377,-0.321570728339468,0.747777922259361,0.99994115597459
"AW822252",2.38480674865787,0.525886243946189,1.6356757292579,0.321510085733668,0.747823870347595,NA
"Rpl22l1",787.926694022028,-0.480226490747837,1.49380077339035,-0.321479610469011,0.747846961384705,0.99994115597459
"Cdh5",9832.38032557066,-0.178980966147235,0.556772853824275,-0.321461373193534,0.747860779834094,0.99994115597459
"Sergef",405.367337340571,-0.188920930350459,0.587710204758367,-0.321452526808059,0.747867482801446,0.99994115597459
"Ptch2",1752.02162694766,-0.328621755171494,1.02308485623561,-0.321206743671918,0.748053722000623,0.99994115597459
"Naa50",1144.45048005731,0.281304755518051,0.875792885546196,0.321200092122936,0.748058762335817,0.99994115597459
"Rgl2",3467.84154609318,-0.164313501751663,0.511588318074172,-0.32118306057145,0.74807166836043,0.99994115597459
"Vash1",73.8253634617927,-0.148641368175069,0.462859675328186,-0.321137001337774,0.748106571089441,0.99994115597459
"Gm2260",461.85475864775,0.20534237879695,0.639771287560563,0.320962166932993,0.748239061662479,0.99994115597459
"Uri1",878.111335270738,-0.233028667021351,0.726123754903301,-0.320921420691414,0.748269940480072,0.99994115597459
"AC160562.2",2.44554453445329,0.592740932083791,1.84713270519151,0.32089785991978,0.748287795777856,NA
"Thsd7a",163.90879709503,0.158210207961174,0.493170955837731,0.32080195739108,0.748360475953828,0.99994115597459
"Sgol2a",60.6619021009221,0.419133453227051,1.30652620088388,0.320799883648336,0.748362047574081,0.99994115597459
"Gm37776",3.71330102205829,0.845148820668203,2.63586328926957,0.320634542811363,0.748487357227683,0.99994115597459
"Gm25301",9.08172460025023,0.269715024459674,0.841238944823227,0.32061642666383,0.748501087622375,0.99994115597459
"Gm38058",3.30600636717429,0.595570520441152,1.857591251828,0.320614408500831,0.748502617211595,0.99994115597459
"Gm17194",2.99265649758244,0.696101481205818,2.17129941175746,0.32059211983224,0.748519510118689,0.99994115597459
"Retn",61672.3366357552,-0.16629291511365,0.518710046950634,-0.320589346767514,0.748521611873344,0.99994115597459
"Fcgbp",10.2549246987767,0.369724895707019,1.15332895536979,0.320571935687227,0.748534808080812,0.99994115597459
"Gm26632",0.767444793508909,1.01036427671803,3.15271667269628,0.32047417564292,0.7486089037497,NA
"Rpia",1205.26996519827,0.109882638174839,0.34291889330869,0.320433316212543,0.748639873192248,0.99994115597459
"AC131743.7",0.830096663881278,-0.99549024943795,3.10675111255775,-0.320428065645199,0.74864385289396,NA
"AC134439.2",1.97339933027191,0.571153819758677,1.78278028854785,0.320372523427386,0.74868595188968,NA
"Gm11189",2.65412543913965,0.872343163699598,2.72290991093305,0.32037165834865,0.748686607594052,0.99994115597459
"Gm20441",43.2076387556018,0.453340456751758,1.41520466980631,0.320335613939008,0.748713928363555,0.99994115597459
"Fbl",2882.20190788105,0.177518131609072,0.554163604900247,0.320335240422413,0.748714211481532,0.99994115597459
"Sorbs3",3091.23719463643,-0.198276763148019,0.619045903026125,-0.320294120643992,0.748745379643764,0.99994115597459
"Actn4",14043.9211192494,0.177839234194026,0.555344623192309,0.320232206754331,0.74879231019818,0.99994115597459
"Gm13586",145.228647907078,-0.261982239383839,0.81822459316053,-0.320183775425142,0.748829021658262,0.99994115597459
"C130036L24Rik",62.2995557805111,-0.144501399568062,0.451320883303137,-0.320174414510763,0.748836117396081,0.99994115597459
"Ulk4",122.954954588205,-0.247515723068289,0.773285715711306,-0.320083143965244,0.748905303190106,0.99994115597459
"9130221H12Rik",218.657677700173,0.149946824523693,0.468481037736677,0.320070210841649,0.748915107046801,0.99994115597459
"Gm6421",86.2106978445952,0.271725649846505,0.84911152017916,0.320011733899419,0.748959435557919,0.99994115597459
"Galt",1669.90995212741,0.196054641442023,0.612690831116362,0.319989514262518,0.748976279395885,0.99994115597459
"Gm24463",0.666652728224666,-0.859714331985782,2.68695058141249,-0.319959115710212,0.74899932354383,NA
"Gm8648",1.42260048486834,-0.453739793601967,1.41813732755431,-0.319954763749485,0.749002622641215,NA
"Gnat3",2.6079481050979,0.999483275865223,3.12393900056646,0.319943275359726,0.749011331684109,0.99994115597459
"Med16",2631.0172136265,0.225181165916584,0.703837689774608,0.319933372690932,0.74901883865978,0.99994115597459
"Psmd6",1246.02636569135,0.206208711592691,0.644660589258075,0.319871751164456,0.749065552995295,0.99994115597459
"Zfp57",38.764574075488,-0.198621599528306,0.620954973079108,-0.319864737604737,0.749070869925877,0.99994115597459
"Apeh",2360.26925242598,0.183292564597666,0.573095000915883,0.319829285379805,0.74909774619223,0.99994115597459
"Patj",201.059454156831,-0.251926846649957,0.787969021373181,-0.319716689129388,0.749183107222816,0.99994115597459
"Gtf2f2",403.113671765564,-0.171298783679859,0.535855089867416,-0.319673708282295,0.749215692505573,0.99994115597459
"Erlec1",589.320436625736,-0.295414392702237,0.9241886838019,-0.319647273202881,0.749235734085794,0.99994115597459
"Gm12188",4.61265075224273,-0.433361067317212,1.35594357448704,-0.319601106912692,0.749270735158789,0.99994115597459
"Unkl",499.763819732599,-0.204989782997855,0.641432321533623,-0.319581312191656,0.74928574272765,0.99994115597459
"Tmod1",130.87167950465,-0.213516044555977,0.668192477250552,-0.319542724327791,0.7493149987816,0.99994115597459
"Mir6921",16.2160234357225,0.243820091129897,0.763054847295032,0.319531540877067,0.749323477774911,0.99994115597459
"Slc5a7",3.74568101892098,0.588633754595804,1.84222091423965,0.319523977849722,0.749329211877195,0.99994115597459
"Rpl8",59926.5616767227,-0.231611646352901,0.724930129300419,-0.319495130622331,0.7493510832664,0.99994115597459
"Krt86",1.60289437187267,-1.01202783118947,3.16813062371079,-0.319440058315556,0.749392838544537,NA
"Ethe1",667.829322957785,0.175824273896096,0.550528037708093,0.319373877174487,0.749443017402703,0.99994115597459
"Ccdc58",262.247320381766,-0.172540571645993,0.540271100873287,-0.319359246435911,0.749454110641933,0.99994115597459
"Rpl17-ps9",150.897421404963,-0.360136425176483,1.12790402500094,-0.31929704761554,0.74950127127262,0.99994115597459
"Vprbp",449.820093090205,-0.15073099087441,0.472074127726144,-0.319295174256723,0.749502691712534,0.99994115597459
"Cnn3",1428.09276671892,0.131632068016412,0.412263998670185,0.319290717697906,0.749506070819818,0.99994115597459
"Tnpo1",1160.0816782304,-0.351546283348809,1.10125457648304,-0.319223448288864,0.749557077249236,0.99994115597459
"Dctn1",6980.96326235705,-0.216684480655574,0.678931483921727,-0.319155151568366,0.749608863748943,0.99994115597459
"Rgs7bp",143.188714637204,-0.227704089860331,0.713473296161478,-0.319148720891715,0.749613739915815,0.99994115597459
"Slain1",285.852507985086,-0.400608916760905,1.25541338612194,-0.319105181758826,0.749646754446294,0.99994115597459
"Uqcr11",18461.7918005124,0.236955636536246,0.742565222716079,0.319104139659993,0.749647544646882,0.99994115597459
"Golgb1",1394.21995672348,-0.151799992817741,0.475820035650545,-0.319028164945176,0.749705155307314,0.99994115597459
"Zfp11",62.7760549536399,-0.248266554106106,0.778206794493641,-0.319023883963448,0.749708401562898,0.99994115597459
"Gm42907",3.74868024417192,-0.513480509384984,1.61013105954938,-0.318906033356495,0.749797769064916,0.99994115597459
"Gm6811",0.679133822950402,-1.02554275170246,3.21762474740185,-0.318726648447916,0.749933805198831,NA
"Trav14n-3",3.85207100992179,-0.50471116579855,1.5836922782905,-0.318692698523071,0.749959551921901,0.99994115597459
"Smc2",157.91306917778,-0.464068597408641,1.45623078997463,-0.31867791877737,0.7499707605763,0.99994115597459
"Mettl5os",13.825242195997,-0.243783695111147,0.765116945111609,-0.318622789194123,0.750012570181237,0.99994115597459
"2010300C02Rik",19.5975652398508,0.236775442782151,0.743128843035926,0.318619637766777,0.750014960207571,0.99994115597459
"Mir7013",3.52941883777573,0.350019346014705,1.09881481344417,0.31854261676505,0.750073373286217,0.99994115597459
