"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gm21791 ",1.585807265625,4.97583079101562,2.45435215090352,0.025002158377983,0.0460173268496577,-4.21508464400126
"Gm21845 ",1.585807265625,4.97583079101562,2.45435215090352,0.025002158377983,0.0460173268496577,-4.21508464400126
"Gm21890 ",1.585807265625,4.97583079101562,2.45435215090352,0.025002158377983,0.0460173268496577,-4.21508464400126
"Ypel3 ",0.706896437499998,10.1365458164063,2.44934949842476,0.0252591253095903,0.0464537916800393,-4.22458563257028
"Rpl22l1 ",-1.40254703125,10.9706651015625,-2.44750869223986,0.025354304470235,0.0465644257209216,-4.22807934405912
"Emc9 ",1.149864609375,9.58990528515625,2.44741746856174,0.0253590299700794,0.0465644257209216,-4.2282524470706
"Ifit2 ",-0.912298125,5.70459172265625,-2.44524146315918,0.0254719957066121,0.0467352278313172,-4.23238064712588
"Ecscr ",-1.1565075625,6.04377898046875,-2.44195554158115,0.0256434795416818,0.0470130458264166,-4.23861118518851
"Esrp2 ",1.165539109375,10.322408828125,2.4405918906532,0.0257149633400417,0.0471072393320701,-4.24119566555616
"Papss2 ",1.354187140625,10.0550347460937,2.43582375523461,0.0259663891860668,0.0475306639554333,-4.25022708864689
"Tubb5 ",-0.967703875000002,10.931875359375,-2.43421246992279,0.0260518741668609,0.0476499150452421,-4.25327713369283
"Elovl7 ",-1.281455140625,4.85952029296875,-2.4326044977973,0.0261374470498911,0.0477595989806146,-4.25631993619948
"Sdha ",1.577471015625,8.99638215625,2.43232008983153,0.0261526101118773,0.0477595989806146,-4.25685802686037
"Man1a ",0.850881093750001,11.9926214453125,2.42866514965117,0.0263482085530283,0.048079324485783,-4.26377034765293
"Sds ",1.4134314375,8.95646745703125,2.42790516349945,0.0263890523701767,0.0480967629396259,-4.26520702197861
"Oas1g ",-0.964611453125,4.399902296875,-2.42772356479874,0.0263988208025433,0.0480967629396259,-4.26555028308437
"Rpl3 ",-0.718815937500002,12.6453164453125,-2.42457797146821,0.0265685663900536,0.0483684157357386,-4.27149416389629
"Fubp1 ",-0.779435156249999,11.048643359375,-2.41877024229312,0.0268846656546494,0.0489058785938227,-4.28245854657911
"Cep55 ",-0.871953796875001,4.24518559375,-2.4181953087882,0.0269161491168407,0.0489251647639704,-4.28354326412742
"Hist2h2bb ",-1.25235971875,7.10425178125,-2.4137902823105,0.0271585201459712,0.049327451706985,-4.29184997807059
"Phyh ",0.925607343750002,15.265254765625,2.4119357934018,0.027261168282661,0.0494755362403367,-4.29534483873456
"Acad8 ",0.705322375000002,9.7885540703125,2.41128378295648,0.0272973442447823,0.0495028464129449,-4.29657326685578
"Cyp2c44 ",1.85489921875,13.1142530390625,2.40761077357045,0.0275019794401492,0.0498353734170686,-4.30349040235011
"Cyp2d11 ",1.1985290625,14.1091060546875,2.40473037805524,0.027663461345714,0.0500743856658644,-4.30891123844173
"Tbc1d31 ",-0.804601734374998,6.88531790625,-2.4044962924076,0.0276766237461777,0.0500743856658644,-4.30935164191351
"Agmat ",1.03048725,10.5009733085937,2.3986919339665,0.0280048811860446,0.0506291949219927,-4.32026507549852
"Rpl35 ",-0.928023124999998,14.697493984375,-2.39305477948781,0.0283271729203941,0.0511723717443973,-4.33085165640774
"42615",-0.895007046875001,10.9087387890625,-2.39068697857408,0.0284635803826552,0.0513791747585218,-4.335294708467
"Slc27a2 ",1.00295109375,16.3259157421875,2.38437703699676,0.0288301024805319,0.0520007160214675,-4.34712430256956
"Alas2 ",1.4986285625,9.887969703125,2.37966247478536,0.0291068339004258,0.0524594706374598,-4.35595278030788
"Crip1 ",-1.136132953125,5.449457375,-2.37808616807283,0.0291999118549494,0.0525867743859696,-4.35890262099738
"Tsc22d3 ",1.46622075,10.043375828125,2.37636916804809,0.0293016143716065,0.0527294028207942,-4.36211463682791
"Cited2 ",1.485469796875,9.05426188671875,2.37095479570996,0.0296244965793304,0.053269528384782,-4.37223575984269
"Birc3 ",-0.969024250000002,9.80085205859375,-2.36904778014555,0.029739010335634,0.0534344334481522,-4.3757977951053
"Zfp433 ",1.179379984375,8.4095444765625,2.36850767501304,0.0297715180707999,0.0534518519845856,-4.37680637304651
"Ddah1 ",1.2015684375,11.56403675,2.36072969282591,0.0302433567626373,0.0542574156928478,-4.39131790654093
"Cd300ld ",-0.826993593750002,6.6298672890625,-2.35457806671374,0.0306214742494201,0.0548647201299397,-4.40277800969119
"Rnd3 ",-0.818722656249999,9.39584351953125,-2.35446113483821,0.0306287041954593,0.0548647201299397,-4.40299569972265
"Cav2 ",-1.319470734375,5.97650034765625,-2.3476043709141,0.031055458800964,0.0555635707076279,-4.41575119933105
"Sult1b1 ",1.30217746875,9.2028591875,2.34735596458867,0.0310710229286294,0.0555635707076279,-4.41621294888163
"Nt5c ",-0.850824093749999,10.3448680039062,-2.34705344018028,0.031089987707085,0.0555635707076279,-4.41677526205041
"Cxcl16 ",-0.867471406250001,9.5835266484375,-2.34520071621198,0.0312063679303847,0.0557290549244599,-4.4202181807797
"H2-DMb1 ",-0.883935125000002,7.51021490234375,-2.34378537784691,0.0312955472253142,0.0558225898318953,-4.42284736971633
"Car1 ",1.59366490625,7.60419756640625,2.34361347581859,0.0313063948096929,0.0558225898318953,-4.42316664652382
"Lims1 ",-0.640730656250001,9.75017171875,-2.34268305859444,0.0313651681073002,0.0558848584603835,-4.42489451977206
"Clock ",0.914664218750001,12.3816924609375,2.34162132237749,0.0314323624181331,0.0559399141859929,-4.42686583602682
"Acaca ",1.180183484375,10.1912574960937,2.34144051472394,0.0314438186013456,0.0559399141859929,-4.42720149442205
"Dpp4 ",1.0626375,10.9517335976563,2.34011193939105,0.0315281182198609,0.0560473300372792,-4.42966750648215
"Rps29 ",-1.0886603125,15.62325484375,-2.33313142717397,0.0319745134987748,0.0567977900891808,-4.44261246014919
"Nop58 ",-1.006670140625,9.41642415625,-2.32768491078842,0.0323268962231468,0.0573802407960856,-4.4526988822167
"Cyp2d22 ",1.471024546875,11.167849671875,2.32531881081242,0.032481104586228,0.0576103164614172,-4.45707687940437
"Fcgr4 ",-1.038898765625,6.7123275859375,-2.32106678268934,0.0327599500681808,0.0580609402494309,-4.46493862066293
"Mybl1 ",1.012948578125,4.11900466015625,2.31944618250348,0.0328668136044235,0.058206307086292,-4.46793304894277
"Fam69a ",0.825305765625002,9.18427679296875,2.31856091482453,0.0329253257786311,0.0582658899541788,-4.46956832442098
"Ndufa10 ",0.886831718749999,11.2202920585937,2.31808442828688,0.0329568595095929,0.0582667420073119,-4.47044836103056
"Adh6-ps1 ",1.55953246875,9.15865304296875,2.31780229683009,0.0329755441321791,0.0582667420073119,-4.47096939340494
"Lacc1 ",-0.739982890625001,7.19570896875,-2.3135191823479,0.0332604143686226,0.058725810750326,-4.47887527689589
"Fgf21 ",-2.20815184375,6.1393135390625,-2.31048880542398,0.0334633465483465,0.0590396242189577,-4.48446422406537
"Pls1 ",-1.03714990625,6.3328253359375,-2.30933668230019,0.0335408014006628,0.0591317514535387,-4.48658809081641
"Abcb1b ",-0.924683328124999,5.34626012109375,-2.3087182363585,0.0335824469991245,0.0591606566307884,-4.48772792899661
"Gbp10 ",-1.066776578125,9.95169201171875,-2.30385090143551,0.0339118917207698,0.0596961399712725,-4.49669318706063
"Ube2h ",1.214412625,8.72051040234375,2.30250245160253,0.0340036915062179,0.0597788481695983,-4.49917517564698
"Fmo1 ",0.967491406250002,14.1272797265625,2.30241132130554,0.0340099038028487,0.0597788481695983,-4.49934288474217
"E330009J07Rik ",0.889853359375,5.3354620546875,2.30203425008637,0.0340356197344016,0.0597792031766888,-4.50003678022316
"Lonrf3 ",1.282907296875,5.4656828671875,2.29969506219505,0.0341955546471274,0.0600151195042843,-4.50434007715805
"Mcm10 ",1.30377721875,10.4415342851562,2.29821822089968,0.0342968886514532,0.0601479117592477,-4.5070557711988
"Ttc36 ",0.661281406250001,13.9504210546875,2.2934777937521,0.0346240432839033,0.0606762403995403,-4.51576651722319
"Naip2 ",-0.864945968749999,7.73705770703125,-2.29305247814027,0.0346535371964851,0.0606825393507957,-4.51654759038999
"Acer2 ",-0.825699328124999,8.56773479296875,-2.28924019518572,0.0349189475186229,0.0611016385632065,-4.52354526391527
"F11 ",-1.561150015625,9.71199278125,-2.28619983752418,0.0351319682522681,0.0614285086679584,-4.52912161052568
"Tmem106a ",-0.857695562500002,8.7751838671875,-2.28214801657468,0.0354177318846329,0.0618819879237097,-4.53654698787914
"Wbp1 ",-0.847275406249999,5.8269545,-2.28087618124507,0.0355078747573424,0.0619932567484748,-4.53887631533612
"Fgfr2 ",-0.711300453124999,7.26658840625,-2.27715470974548,0.0357728627369874,0.062409394931319,-4.54568811148528
"Itga2 ",-1.014985296875,5.135553546875,-2.2730815515619,0.0360649944117638,0.0628722335615794,-4.55313684567446
"Cps1 ",1.44432265625,15.5965838671875,2.26100492728374,0.0369441943694058,0.0643367026354523,-4.57517987570342
"Por ",2.111376609375,10.95334415625,2.26079072221933,0.0369599666015018,0.0643367026354523,-4.57557028797102
"Sdhb ",0.58700359375,14.182914609375,2.25937506125385,0.0370643606860809,0.0644705249350316,-4.57814998553539
"Khk ",-0.9831325,14.36886140625,-2.25845167578949,0.0371326003156245,0.0644855976424454,-4.57983216235858
"Gstk1 ",0.901142812500002,13.935668671875,2.25822068711169,0.0371496889216935,0.0644855976424454,-4.58025290794782
"Gm5218 ",-1.0640185625,10.5901946914062,-2.25809435732641,0.0371590379140612,0.0644855976424454,-4.58048300769409
"Phf11b ",-0.941926578124999,7.339036125,-2.25776912433529,0.0371831166943848,0.0644855976424454,-4.58107536206025
"H13 ",-1.24400328125,11.984362265625,-2.25647488392544,0.0372790796039159,0.0646042037810466,-4.58343213668498
"Gm13213 ",-1.09138559375,9.14871934765625,-2.25494522396096,0.0373927935791282,0.0647492604541633,-4.58621666433659
"Sntg2 ",1.109092578125,5.59570291015625,2.25425919861338,0.0374438964984747,0.0647492604541633,-4.58746514476497
"Lrp2bp ",1.146255703125,5.2246170703125,2.25423515919804,0.0374456883975208,0.0647492604541633,-4.58750888978057
"Elovl5 ",-1.417312109375,16.8644574023437,-2.25160067136803,0.037642544883625,0.0650119543485521,-4.592301394626
"Vmn1r125 ",1.040695796875,4.87323721484375,2.25145972509885,0.0376531037349489,0.0650119543485521,-4.59255771044017
"Gstt2 ",0.976676906249999,10.743727765625,2.25012224147674,0.0377534364916955,0.0651371882916367,-4.59498954031443
"Klk1b8 ",-0.745967203125,4.47870703125,-2.24098583715406,0.0384454561329487,0.0662823426927879,-4.61158051450331
"Cfd ",1.36530984375,4.55244217578125,2.23920608317347,0.0385816176349288,0.0664681839107633,-4.61480813662531
"Ms4a6c ",-1.083577078125,6.22109675390625,-2.23720369550616,0.0387353446767622,0.066683991607387,-4.61843784047585
"Grsf1 ",0.887853749999998,11.2373358945312,2.23520592669147,0.0388892810273971,0.0668998424722404,-4.62205740772506
"Mastl ",-0.7406431875,5.88803453515625,-2.23059116630024,0.0392470305334379,0.0674550407067256,-4.63041170175962
"Pdzd11 ",-0.883224656249999,8.5290802421875,-2.23010959616123,0.0392845378635136,0.0674550407067256,-4.6312829643656
"Cd86 ",-1.1645618125,6.82914984765625,-2.22937669537315,0.0393416837340528,0.0674550407067256,-4.63260873987699
"Maff ",-1.214086453125,5.78413771484375,-2.22936991175466,0.039342213025919,0.0674550407067256,-4.63262100993973
"Tax1bp3 ",-0.750033859375001,8.216085640625,-2.22919361031319,0.0393559712531344,0.0674550407067256,-4.63293989301309
"Hdac1 ",-0.653683875,10.2157473164062,-2.22843266718706,0.0394154047839444,0.0675075244216241,-4.63431608112693
"D1Ertd622e ",-0.757424406249999,6.802463109375,-2.22389418982529,0.0397716073341066,0.0680678422087741,-4.64251870042934
"Il10rb ",-0.696605796875001,8.10780364453125,-2.22254165342604,0.0398783344619647,0.0682006844119586,-4.64496143198388
"Tmem256 ",1.278467328125,10.5177406328125,2.22006407736132,0.0400745229560947,0.0684862197564769,-4.64943390795941
"Micu2 ",-0.582474890624999,10.39387221875,-2.21817547816626,0.0402246706162909,0.0686927137419603,-4.65284132893971
"Olfr476 ",1.005212734375,3.64901647265625,2.21581492980485,0.0404130688375683,0.0689641808349764,-4.65709799564949
"Kng1 ",-0.682462968749995,18.60539015625,-2.21408245083554,0.040551857501822,0.0691506565697008,-4.66022050274557
"Neil3 ",-0.7424581875,4.613661203125,-2.20697670561893,0.0411257073550351,0.0700782053329799,-4.67301329954435
"Kdm6b ",0.995318343749998,6.13111569921875,2.20534007020141,0.0412589356504277,0.0702541324338316,-4.67595657980725
"Cat ",0.871143281249999,18.2036866796875,2.20439921171461,0.0413357049587132,0.0703337376312745,-4.67764804526582
"Serpinb9 ",-0.955223000000002,9.00764690625,-2.20301505657869,0.0414488842415074,0.0704751348170188,-4.68013573593511
"Mff ",-0.991731718749996,13.0225124609375,-2.20066460464405,0.0416417295136437,0.0707516840104911,-4.68435812562827
"Tyrobp ",-1.34822375,8.810677453125,-2.19980161510326,0.0417127415126563,0.0708209806986622,-4.68590778439184
"Appl1 ",-0.781597953125001,9.857497359375,-2.19780684198887,0.0418773104373748,0.0710489053980949,-4.68948847593888
"Olfm3 ",-0.953521640625,7.006641125,-2.1960390866207,0.0420236497058194,0.071245594255235,-4.69266014851978
"Plin3 ",-0.660022156249999,8.5954446640625,-2.18496204687776,0.0429513993618931,0.0727658197432506,-4.71250185533725
"Zfp706 ",0.753988734374998,9.76708216796875,2.18233051380881,0.0431745527358124,0.0730910238872893,-4.71720730553502
"Rps21 ",-0.90362828125,13.50417625,-2.17883686446065,0.043472459919558,0.0735422191996565,-4.72344937833734
"Rab7 ",-1.02748265625,14.57786046875,-2.17627957948609,0.0436917183053158,0.0738598095161292,-4.7280148847011
"Pdgfc ",0.874395234374999,4.8660675625,2.17313547858697,0.0439626816108428,0.074264284797552,-4.73362388215327
"Sprr1a ",-0.951384671875001,4.0188601875,-2.16947806031,0.0442798245023428,0.0747461302658424,-4.74014285498859
"Crot ",0.786883437500002,16.6515153515625,2.16879835647713,0.0443389940583539,0.0747921260465969,-4.74135367226265
"Gng11 ",-1.087028765625,7.43592297265625,-2.16611410198385,0.0445733735694235,0.0751333915634239,-4.74613327292382
"Nme1 ",-1.1679625,11.868995078125,-2.16402924650641,0.0447561995540394,0.0753873296586012,-4.74984326198871
"Fabp2 ",-1.0227725,16.3108115625,-2.16313317494278,0.0448349894131825,0.0754181507563814,-4.75143719291809
"Spon2 ",-1.32416765625,8.20449114453125,-2.16308902241088,0.0448388749482029,0.0754181507563814,-4.75151572168556
"Prmt1 ",-0.7448089375,8.72079142578125,-2.16135487892023,0.0449917285160368,0.0756209612001968,-4.75459931198055
"Nans ",-0.736246968750001,7.37131461328125,-2.16020131083617,0.0450936726487522,0.0757379749218828,-4.756649765043
"Sqle ",-1.4319146875,9.7133949140625,-2.15900718600429,0.0451994239970409,0.0758210613703732,-4.75877165066372
"Cyp2d13 ",0.9801621875,15.2173911328125,2.15891200606509,0.0452078628828047,0.0758210613703732,-4.75894075074348
"2810417H13Rik ",-0.696632390624999,5.635584390625,-2.15526855692488,0.0455319880756991,0.076310048684809,-4.7654106365859
"Aldh3a2 ",0.95750421875,15.6128676171875,2.15400055436974,0.0456452897096229,0.0764238374235891,-4.76766083986409
"Cpeb4 ",1.20964540625,8.786957171875,2.15377894053706,0.0456651183922428,0.0764238374235891,-4.76805403915694
"Ddost ",-0.824736093749998,10.758974875,-2.14898934536425,0.0460955961613167,0.0770892089978337,-4.77654634419316
"Tuba4a ",0.896697187499999,11.1744935039063,2.14819202173619,0.0461676176593105,0.0771545850041116,-4.77795900670328
"Vprbp ",0.997892,8.76828506640625,2.14602809487938,0.046363602893827,0.0774268863722285,-4.78179144116915
"Gm3532 ",1.096540890625,4.2822832734375,2.1454802872117,0.046413338127816,0.0774547373457784,-4.78276128745239
"Slc25a51 ",1.2215096875,9.75409473828125,2.14224540954691,0.0467080286213165,0.077891039900174,-4.78848546019807
"Bub1b ",-0.742324015625,4.69031759375,-2.13662717692979,0.0472239107654232,0.0786953221361214,-4.79841520797629
"Kbtbd12 ",1.024491359375,4.0512046953125,2.13591329826234,0.0472898331049594,0.0787154967793934,-4.79967585156629
"Gna12 ",1.0965040625,11.8203930078125,2.13576855705539,0.0473032093322176,0.0787154967793934,-4.7999314214938
"Olfr192 ",0.6532991875,3.8208125234375,2.13226802432447,0.0476277660746002,0.0791993299593956,-4.8061092752316
"Slc24a3 ",0.604859140625,6.76165677734375,2.1315398377755,0.0476955362367686,0.0792191250160261,-4.80739366661952
"Lrtm1 ",0.903398750000001,5.07528473828125,2.13141361795512,0.0477072921031211,0.0792191250160261,-4.80761627010489
"Jkamp ",-0.966826046874999,10.8325648339844,-2.12932275010554,0.0479024172378804,0.0794868014081825,-4.81130265147769
"Afm ",-0.784556875000003,16.438382421875,-2.12785373282194,0.0480399457306263,0.0796585936637349,-4.81389140326822
"Prkd3 ",0.761922187500003,12.7268780859375,2.12712696939634,0.0481081182222153,0.0797152199396396,-4.81517174749006
"Cxcl14 ",-0.890943343749998,5.68655950390625,-2.12373308698202,0.0484276460038165,0.080172692825151,-4.821147414688
"Rgl1 ",-0.8044678125,6.81622387890625,-2.12342239457586,0.0484569937847237,0.080172692825151,-4.82169417938446
"Atp5g2 ",-0.964917656249998,14.43241109375,-2.12310642287302,0.0484868569070589,0.080172692825151,-4.82225018706526
"Pnpla8 ",0.874417703125001,10.6256565703125,2.12055865231137,0.0487282668048786,0.080515041695226,-4.82673167905173
"Uap1l1 ",-0.758269140624998,6.40760758203125,-2.11932142825008,0.048845893495785,0.0806525218186218,-4.82890680927791
"Plpp5 ",-0.9530976875,8.99705283203125,-2.11869181045081,0.0489058526873024,0.0806946569340489,-4.83001343959945
"Chchd2 ",0.980970781249997,14.165755390625,2.11498503891879,0.0492602170122903,0.0812221593664997,-4.83652465861093
"Sult1c2 ",-1.0888784375,8.47842761328125,-2.11349993915407,0.0494028477327594,0.0814000508001795,-4.83913147997094
"Sema4a ",0.838373796875,6.77086915234375,2.11111625623726,0.0496325674815641,0.0817210861625473,-4.84331336339814
"P2ry1 ",0.889646968749999,6.604427390625,2.10984355545433,0.0497556185912696,0.0818661617692027,-4.84554503303218
"Sult2a1 ",-0.916197671874999,6.87951259375,-2.10785786020252,0.0499481614729817,0.0821252928639973,-4.84902535890427
"Gck ",-1.331890140625,10.6031514960937,-2.10426855252147,0.0502979236434977,0.0826423808532364,-4.85531146062435
"Sla ",-0.889392812500001,5.3859263671875,-2.10367242290015,0.050356229596053,0.0826802003809055,-4.85635487824325
"Eci2 ",0.600100468749998,13.0135372265625,2.10072553393163,0.0506453635205702,0.0830966993898432,-4.86151032572897
"Fam49b ",-0.647450515624997,7.97217126171875,-2.09925394430563,0.0507903141588071,0.0832762113884429,-4.86408321368205
"Clec1b ",-0.952343390625002,10.648593453125,-2.09495427403168,0.0512159970521687,0.083915441323938,-4.87159455832759
"Hpgd ",0.8351925,15.45921125,2.09074255227187,0.0516361203521419,0.0845446750419766,-4.87894345035693
"Mpdz ",0.9953900625,6.36302476953125,2.08987479126096,0.0517230691735434,0.0846278987944219,-4.88045649168187
"Ldha ",-0.623496406249998,15.9798074609375,-2.08901152269107,0.051809700064792,0.0846950659116651,-4.88196133129121
"Prelid2 ",-0.918920937499999,6.26055674609375,-2.08874555820681,0.051836416780763,0.0846950659116651,-4.88242488332639
"Tspan13 ",-0.57938371875,6.11609668359375,-2.08756708043135,0.051954948380287,0.0848295777386846,-4.88447844312749
"Nek6 ",-0.7000784375,10.4797393828125,-2.08709170027347,0.0520028320112334,0.0848486318957659,-4.88530662393884
"Gm11437 ",-1.07727334375,9.767089515625,-2.08432165118353,0.0522826503762804,0.0852458245174844,-4.89013022567529
"Ikbip ",-0.775475187499999,7.732103453125,-2.08335659468365,0.0523804574539634,0.0853459052952964,-4.89180982633379
"Alkbh6 ",-0.597354687499998,7.760180640625,-2.07948555041532,0.0527744568640676,0.0859281114888883,-4.89854241411816
"Ywhah ",-1.04705065625,10.074066671875,-2.07701852253985,0.0530269576192045,0.0862292298272991,-4.90282922714857
"Akr1b7 ",-1.3819555625,5.25921095703125,-2.07695961220304,0.0530330005041135,0.0862292298272991,-4.90293155523827
"Wdr74 ",-0.738725031250002,11.25538534375,-2.07579362257286,0.0531527338570756,0.0863639774113233,-4.90495654003378
"Slc35d1 ",1.1961351875,10.8777116445312,2.07451047866774,0.0532847814486357,0.0865185328719012,-4.90718420456016
"Sult2a8 ",2.316513125,16.5331087890625,2.07293655661997,0.0534471598585471,0.0867220883300387,-4.9099155669289
"Pqlc3 ",-0.773335140625,5.49742719140625,-2.07150332684523,0.0535954142415233,0.0869024606006152,-4.91240169766938
"Tmem165 ",-0.943594984374998,10.737143671875,-2.0611018048305,0.0546825942050964,0.0886039545107474,-4.93041370587434
"Selenbp2 ",-1.424645859375,9.48967855859375,-2.05934350069692,0.0548683392773473,0.088840161894526,-4.93345313573018
"Nmrk1 ",-0.789259828125001,10.6440955546875,-2.05900460136536,0.054904205899818,0.088840161894526,-4.93403878284001
"Ugt2b5 ",1.0744315625,15.8516130859375,2.05281745536363,0.055562756529066,0.0898134919641724,-4.94472050369565
"Ap1s1 ",-0.808559921875002,8.7555362734375,-2.0524481185158,0.0556022937489096,0.0898134919641724,-4.94535752807288
"Igsf5 ",-0.795360000000002,11.8040418359375,-2.05227595198622,0.055620732752887,0.0898134919641724,-4.94565445363605
"Irf7 ",-0.987724640625002,7.41612368359375,-2.05187835759813,0.0556633362182003,0.0898203834430051,-4.94634010405436
"Erlin1 ",-0.629958531250001,9.0991702265625,-2.05077707031008,0.0557814969978356,0.0899491035553537,-4.9482388524048
"Lyz2 ",-1.49845953125,12.59346290625,-2.04724437106831,0.0561620675043846,0.0905004980486748,-4.95432548438164
"Ucp2 ",-1.084988578125,9.26494257421875,-2.04331771369197,0.0565878369240402,0.0911239188405679,-4.96108343273462
"Sectm1a ",-0.688843281250001,4.26834655078125,-2.03791822349054,0.057178078415606,0.0920111522855527,-4.9703633431055
"Haao ",0.821816093749998,14.517966875,2.03581528805416,0.0574094626868578,0.0922807851537747,-4.9739735468529
"Nqo1 ",-1.056796703125,8.20407112890625,-2.0356797337266,0.0574244066385845,0.0922807851537747,-4.97420618129378
"Ptpn12 ",-0.729427906249999,10.3585756367188,-2.03458257267258,0.0575454908095881,0.0924119842130671,-4.97608875067884
"Ppp1r14b ",-0.714063953124999,8.9630574296875,-2.03330414901095,0.0576868706276532,0.092575573890816,-4.97828156105311
"Lpin1 ",1.659885234375,9.71527777734375,2.03123916166728,0.057915899414443,0.0928795019356879,-4.98182174757767
"Ndufv1 ",0.64158953125,12.587675546875,2.03073221581777,0.0579722505734133,0.0929062811857096,-4.98269051347284
"Slc17a8 ",1.43809384375,5.72124866796875,2.02719899217452,0.058366375612521,0.0934739699659172,-4.98874181230274
"Tmsb10 ",-0.81149315625,7.32555796484375,-2.02346658587567,0.0587853475587326,0.094080648449529,-4.99512725275362
"Cd180 ",-1.051951484375,7.96824708203125,-2.02297256305491,0.0588410059785212,0.0941054450564335,-4.99597189266689
"Slc16a12 ",-0.624519062499999,11.499028125,-2.0222584572852,0.0589215438754193,0.0941699708731975,-4.99719258923739
"Specc1 ",-0.623048406249999,3.90717870703125,-2.02101039421378,0.059062541336307,0.0943309709277214,-4.99932540157075
"Ctsz ",-0.844484687500003,12.157406796875,-2.02008289161002,0.0591675213743946,0.094434266062811,-5.00090988607792
"Bche ",-0.819059500000002,10.3339962460938,-2.01942177737708,0.0592424528670821,0.0944853079298855,-5.00203901794581
"Klk1b22 ",-0.6828304375,3.50195789453125,-2.0190894219904,0.0592801547831548,0.0944853079298855,-5.00260656955651
"Mllt3 ",-0.910911265625002,7.708882234375,-2.01667204135617,0.0595550313021808,0.094858897580564,-5.00673292026234
"Chka ",-1.905340328125,5.55023455859375,-2.01572341784841,0.0596632116905094,0.0949666474122714,-5.00835134481729
"Pctp ",0.806504859374996,8.9118832109375,2.0150828027826,0.0597363672819956,0.0950185394037445,-5.00944401860439
"Abhd2 ",-1.998975734375,10.3820244101562,-2.01188551441339,0.0601026957815934,0.0954394990010665,-5.01489432285461
"Rgn ",2.04961625,16.460104140625,2.01183700254139,0.0601082695900557,0.0954394990010665,-5.01497697830142
"Rpl29 ",-0.772790312499998,12.0153511328125,-2.0117069156777,0.0601232183207743,0.0954394990010665,-5.01519861670712
"Birc5 ",-0.716765046874999,5.28648053125,-2.00627840733623,0.0607500239953118,0.0963691985247228,-5.02443968140268
"Dhrs3 ",0.9768193125,10.7648195546875,2.00293241852419,0.0611392987134343,0.0969210939685903,-5.03012794822121
"Acadvl ",0.738096250000002,12.1470125390625,2.00148471634292,0.0613084209260009,0.0970731735280401,-5.03258725923005
"Serpinb6a ",-1.007392703125,9.33907723828125,-2.00140201331947,0.0613180951009387,0.0970731735280401,-5.03272771930183
"Hat1 ",-0.977088187500003,10.4639505273437,-2.00103319994142,0.0613612537380843,0.0970759064877322,-5.03335405597332
"Acadm ",0.972892578125002,10.3411379023437,1.99940916173753,0.0615516248187552,0.0973113744604207,-5.03611122556664
"Nipal1 ",-0.969473781250001,7.36947381640625,-1.99675658375389,0.0618637062920909,0.0977388158073964,-5.04061158841246
"Trappc8 ",0.69201215625,8.5383428203125,1.99553023800382,0.0620084694946165,0.0979015121468237,-5.04269095329351
"Nupr1 ",-1.645689203125,8.72663233203125,-1.99507514099693,0.0620622686641828,0.0979204683368217,-5.04346240402427
"Lrrd1 ",0.877077671875001,4.31300531640625,1.98851312897266,0.0628426786444535,0.099085057916524,-5.05457373557437
"Chmp2b ",-0.604571046874998,9.15196995703125,-1.98641304360907,0.0630942967165616,0.0994148871599891,-5.05812495553384
"Ccnb1 ",-0.850752453124999,6.068510203125,-1.98587508590142,0.0631588967658884,0.0994497951091911,-5.05903425933609
"Ccr2 ",-0.737696296874999,5.05928616015625,-1.98549520905437,0.0632045496696231,0.0994548420926306,-5.05967626830784
"C4bp ",-0.615688281249994,16.5647117578125,-1.9815344205495,0.0636823201362963,0.100139379919022,-5.06636561061507
"Pgm1 ",-0.603375953125,6.82457147265625,-1.9771927576066,0.0642097599852013,0.100901051405316,-5.07368861092175
"Myrip ",0.68247625,3.26490965234375,1.97557401886287,0.064407411829301,0.101081148664215,-5.07641633202502
"Slc3a1 ",1.1742684375,11.9841740742187,1.97554752889415,0.064410650856028,0.101081148664215,-5.07646095837065
"Gbp11 ",-0.879647765625,7.2543036796875,-1.9744940562603,0.0645395814916755,0.101215689046182,-5.07823538762369
"Cmbl ",0.858210468749997,14.70758671875,1.96424765400101,0.0658057368983061,0.103132335486777,-5.09546299954594
"Hsd17b4 ",1.04204015625,13.0895044921875,1.95893941163058,0.0664704010990937,0.104104378191963,-5.10436570373616
"D230025D16Rik ",0.797744062500001,10.6576275820312,1.95765344874916,0.0666323237367284,0.104288266209188,-5.10652016237969
"Panx1 ",-0.649394875,4.58799813671875,-1.95610766845379,0.0668274290493672,0.104523809254117,-5.10910872581679
"Ces3a ",1.54481328125,14.6276495507812,1.95488162377844,0.066982541704159,0.104696527827114,-5.11116093958272
"Kdelc1 ",-0.610333203124999,6.5478595625,-1.95449647771456,0.0670313348505209,0.104702945036514,-5.11180544777809
"Dimt1 ",-0.581298375,8.26156712890625,-1.95392457851855,0.0671038459872002,0.104746376514331,-5.11276232255531
"Creg1 ",0.823186249999999,16.16682515625,1.95316527497387,0.067200226668695,0.10482698474351,-5.11403247924888
"Tmem205 ",0.831267031250007,13.90888546875,1.95001826286366,0.0676010090777552,0.105382012155143,-5.11929343683833
"Mccc2 ",0.596017109375,10.0946557695313,1.94933576846979,0.0676882088000859,0.105447788044283,-5.12043367338447
