"subclass","OA_01","OA_02","OA_03","X1i_01","X1i_02","X1i_03"
"PG(40:2)",12202172,19418076,20524758,9258052,5953928,3756073
"PG(40:3)",1930741,1569598,2125018,920835,1118194,1789096
"PG(40:5)",34871093,34269949,35675283,31628105,34542378,39428484
"PG(40:6)",32481756,39867979,45447351,35622864,36748683,46478462
"PG(40:7)",303695811,307643034,295592367,290835534,317819092,402314750
"PG(40:8)",9710053,6908582,6877580,8213882,10028348,12671766
"PG(40:9)",4367077,3435077,3695161,7014741,9925131,9313842
"PG(42:10)",10697453,18704270,12107819,26142231,34887031,44438448
"PG(42:11)",17145032,14601962,14456693,20851899,22411562,21256761
"PG(42:2)",18354960,27057462,21045200,786376,481723,760509
"PG(42:3)",301073,489740,457795,547589,518306,499344
"PG(42:4)",265041,307683,568930,366932,275722,125581
"PG(42:6)",1851657,1214839,1688208,2103544,1310086,30975
"PG(42:7)",1243491,2477027,2316467,3083166,3213916,2700148
"PG(42:8)",25850634,44039292,36290805,42206381,42780124,48021711
"PG(42:9)",1948212,2526026,2046438,3400526,3702500,5009425
"PG(44:0)",1343494,1159523,1007762,1385213,1211864,1772938
"PG(44:10)",19674172,20627932,19975955,21419158,23080772,26215775
"PG(44:11)",11325415,9022110,10528957,20291696,20558877,27990138
"PG(44:12)",46978738,48209947,45761380,60737555,65091710,78985702
"PG(44:2)",27281036,33578096,24354150,2680952,3142836,2084705
"PG(44:3)",34403252,46358981,40484050,7484042,6863580,7638563
"PG(44:4)",30252991,42052492,31416997,3459250,3362191,1973484
"PG(44:7)",120964,31440,86860,1457210,365604,1787330
"PG(44:8)",3335556,2822300,2682477,1118940,3161599,2798149
"PG(44:9)",283655,144407,14212,528413,622428,667957
"PG(46:4)",26116326,24424838,24229070,26731624,28835436,37665592
"PG(46:5)",3325040,3493941,4425323,1439746,1777272,1606195
"PG(46:6)",NA,31095,NA,167651,276206,300621
"PG(46:7)",632970,757047,681704,1197092,965053,1048523
"PG(46:8)",1417826,3106711,4615522,4560597,7208665,3797836
"PG(46:9)",11089324,12418666,15151866,15602087,5053692,4817642
"PG(48:10)",1210533,1039917,1265605,1083456,1144166,1198686
"PG(48:4)",25171046,21451468,21933366,4995984,3844796,3874989
"PG(48:5)",86216248,102438552,82138744,82963856,106796440,107524376
"PG(48:6)",37336784,41514512,37219284,8208162,10930618,8167077
"PG(48:8)",506112,766679,518750,872305,927056,1072997
"PG(48:9)",1336740,336238,371680,257891,150572,572634
"PG(50:1)",55137868,54065432,47619380,16097977,26284524,40202880
"PG(50:3)",3174283,2991519,2962737,2892558,2386558,3218194
"PG(50:4)",1395181,1703084,1594536,133072,143388,NA
"PG(50:8)",5019348,5864513,2694276,26224806,36710904,34474364
"PG(52:1)",255292,451121,228052,1010179,594536,914977
"PG(52:3)",12099218,24891268,11661327,5705586,4906256,3858796
"PG(52:6)",1820410,2573331,1969066,1844563,1279365,509789
"PG(8:0)",606118,1609104,1822726,16471,23387,26265
"PI(10:0)",2201035,2598951,2455209,1223571,1304875,1851549
"PI(12:0)",212806,134443,NA,NA,16688,43539
"PI(14:0)",NA,7958,524380,233067,1075550,937604
"PI(16:0)",NA,2368441,433896,397550,1408675,191393
"PI(18:0)",510381,941614,817557,839605,1076184,1979888
"PI(24:2)",181743,824680,545664,92475,56262,6269
"PI(26:2)",NA,18411,17337,233262,235208,336239
"PI(26:3)",1217576,619893,984165,835327,959984,1220680
"PI(28:1)",2550,NA,NA,1471529,1331488,843415
"PI(28:2)",NA,NA,NA,284805,560092,865504
"PI(28:3)",13576,30523,NA,934572,2225392,3003995
"PI(28:4)",2578759,5029681,3676559,6868593,6860175,9013240
"PI(28:6)",600686,400582,930553,1416318,1853635,1595298
"PI(30:0)",4420284,2193580,2620034,NA,NA,NA
"PI(30:5)",4123957,3547423,3513542,2620348,3673328,4385392
"PI(32:1)",4402754,4677976,7866614,1855098,2296938,6531770
"PI(32:2)",4182967,3513698,4667438,3140266,3147073,5417276
"PI(32:4)",357158,1239139,244505,1566954,1374526,973498
"PI(34:1)",79333020,81917405,182557432,45772504,47700928,132435260
"PI(34:2)",36593541,30844716,54618304,23743174,25479477,53933481
"PI(34:4)",125720,159126,6076,451602,152296,280605
"PI(34:8)",621319,992605,516529,386038,422823,873238
"PI(36:0)",107824488,111934432,29969108,10039168,17457294,19819292
"PI(36:1)",1090706518,1004184033,2331507719,805078379,645266977,1783441583
"PI(36:10)",338748,244601,NA,918827,620761,426776
"PI(36:2)",1133085058,1128610122,1948312239,759243481,617213212,1501914784
"PI(36:3)",40244376,37480806,66709738,31133042,26291235,66115401
"PI(36:4)",22404979,26780316,49756016,21715219,17306708,37624966
"PI(36:5)",6286770,6157124,6387202,8364919,9715704,10189840
"PI(36:6)",672170,664304,744700,778675,617138,769246
"PI(36:7)",1847255,1812040,1525129,1520908,1860894,1897559
"PI(36:8)",3392806,3016013,2823068,3213689,2909989,2653379
"PI(36:9)",6862809,6117382,7272054,3741220,4008142,7150538
"PI(38:1)",8072152,7292442,23196772,9725315,5731098,15638228
"PI(38:10)",5303576,6055692,6039072,3948990,5646760,4009654
"PI(38:2)",44994642,41205217,81611946,24794710,19731049,55857853
"PI(38:3)",98232282,87187524,183733976,73110336,55262979,155323960
"PI(38:4)",1620438036,1568126012,2474264416,1367993036,1179511684,2424949988
"PI(38:5)",459136261,453035010,678126252,403642344,380065485,753833634
"PI(38:6)",16777782,14630318,19715070,13732449,12885880,24869700
"PI(38:7)",1094623,1086478,1600532,1505836,1135303,67435
"PI(38:8)",994334,917808,1344921,1264771,1214084,1268425
"PI(38:9)",1042313,1430553,1101866,1253065,1415298,1298581
"PI(40:0)",32823332,11135150,7948876,496288,3385316,887036
"PI(40:1)",15315430,20822851,22510395,5978463,4346734,2803318
"PI(40:11)",1218314,801286,1117169,1005985,1424100,1650596
"PI(40:2)",527277,516811,423615,480448,659664,577554
"PI(40:3)",70806524,58547312,57564512,58765692,61791754,58303770
"PI(40:4)",36961191,32893958,65428590,28634953,23393863,57752861
"PI(40:5)",118292626,117655795,180030401,86148776,74570165,162023799
"PI(40:6)",88745160,93091826,144776516,60717335,63524412,153756819
"PI(40:7)",14460491,14729679,20714375,8995824,9951107,15514934
"PI(40:8)",457613,1174422,1084341,682176,643217,1041254
"PI(42:0)",516090112,418108736,174224464,71678936,65548660,52466796
"PI(42:1)",350925,111921,5142887,23928196,21031328,25393512
"PI(42:11)",460163,881309,351002,330295,731547,209546
"PI(42:2)",1340727,1307879,1780163,1451970,1632953,1829942
"PI(42:3)",698897,534666,780036,682857,565479,632825
"PI(42:5)",1010487,1569060,1876900,2065328,2298143,2178740
"PI(42:7)",NA,NA,262655,3175492,5793116,3818693
"PI(44:0)",22273529856,19676334080,8921398272,3669154304,3948226816,3551886080
"PI(44:1)",203604352,120602160,58608384,14594966,17072764,88672360
"PI(44:10)",1620690,1770766,1449014,2072765,3150715,4586766
"PI(44:12)",NA,NA,NA,1656782,1799684,1810072
"PI(44:2)",17951292,9937887,40718224,9317932,3116220,NA
"PI(44:3)",181278850,115353141,50055945,14328048,33051058,21757977
"PI(44:4)",30350166,35715494,19346511,4479982,4643935,3797435
"PI(44:5)",2200442,2306450,3297060,8015064,10621974,8582194
"PI(44:6)",6037017,3630675,8007431,11512151,18614437,15282673
"PI(44:7)",385984,586818,1131205,1381973,1581761,754079
"PI(44:9)",5667582,5224819,14470373,5832790,4503041,11094199
"PI(46:0)",60257864,88770840,31675168,7748476,4292654,8865228
"PI(46:1)",10315251,8702627,17441510,3530319,599516,840506
"PI(46:2)",67930648,34732484,5335982,534401,4095498,3023410
"PI(46:5)",2164703,2476765,2812895,9166533,13494806,12011413
"PI(46:6)",28682391,28597495,21602585,17516925,24484015,20790036
"PI(46:7)",1549785,1745872,2398340,6929640,7458627,7888378
"PI(46:9)",2887037,2144968,1848292,18273332,20278332,20963014
"PI(48:0)",147502448,97286080,93605984,84821552,79824480,78390360
"PI(48:1)",24911012,19381014,18955184,4962778,614689,1472279
"PI(48:4)",NA,NA,NA,38672,180460,222788
"PI(48:7)",65143,NA,3558,272942,66910,698413
"PI(50:1)",17940798,16348668,6275622,2169211,5039590,6151296
"PI(50:4)",1332369,2496282,2175540,2505672,2504729,3068740
"PI(50:8)",2238143,3236981,1805946,549795,81029,146765
"PI(52:0)",26949142,24289446,9060502,2542544,4243802,4090014
"PI(52:2)",680423,528357,355297,NA,NA,NA
"PI(52:4)",70894088,52343748,26323346,14184763,17093154,14958955
"PI(52:8)",28309342,21166960,15032548,6361266,5627412,3303162
"PI(6:0)",19594142,32620992,35363272,37871808,34946180,40409968
"PI(8:0)",3947482,4545408,3253826,25019,26244,53257
"PS(12:0)",4893362,6926621,5809539,2569196,2253593,3325061
"PS(16:1)",9122924,4929244,4688896,1734779,1841068,1075597
"PS(18:4)",1728,1196623,561653,NA,NA,NA
"PS(20:0)",36046,NA,NA,831,244125,1000921
"PS(20:3)",241445,325082,148682,440530,409915,995882
"PS(22:0)",1092959,650826,1341622,1405104,1333757,2599614
"PS(22:2)",1933656,1788505,1765726,957613,986605,1382721
"PS(24:2)",1865650,1940810,1576513,1547030,1836633,2021256
"PS(24:3)",9406199,8526263,7590518,5112354,7744430,6421786
"PS(24:4)",NA,55653,50706,20950,34974,17964
"PS(26:2)",2108928,2761002,3159308,2367423,1810116,2049332
"PS(26:6)",2921515,2839996,2774719,2584564,4263764,3101113
"PS(30:0)",NA,NA,NA,2146843,2761660,2952410
"PS(30:6)",2079598,2201305,1639112,102090,76822,NA
"PS(34:1)",6122473,6758458,52659256,61312,1730915,9397090
"PS(34:2)",220557,1026293,5997028,42599,162012,1905148
"PS(36:1)",19994326,24680298,262493400,1581760,4782802,44102064
"PS(36:2)",41815636,45033082,239968576,9567516,19540978,85254140
"PS(36:8)",2144,51978,1793,108828,212439,139517
"PS(38:0)",2239445,3116639,4767754,2214494,3059225,4226938
"PS(38:2)",14008007,13899150,92051016,2026213,5037946,23380894
"PS(38:3)",10057271,9557598,12189947,9156027,12840139,14311356
"PS(38:4)",12730575,11784455,17851732,10788315,9207172,8496295
"PS(38:5)",1825962,2938506,2735840,2103460,1718133,5170153
"PS(38:7)",2498498,3303271,2958971,1989818,2246432,3139378
"PS(38:9)",1520824,4683814,2029545,5862440,5488144,6414914
"PS(40:10)",1174150,1054036,1849038,1192835,4266221,5345064
"PS(40:4)",13825634,13645631,13624778,14723130,17922114,14606474
"PS(40:5)",17466332,14897160,14440418,17156362,19757848,18453024
"PS(40:6)",18007685,15152653,92847929,4763923,12099683,29638878
"PS(40:7)",39891102,40285632,66222312,31459467,35804237,46308135
"PS(40:8)",7551430,7684304,7831286,7530991,7875434,7755252
"PS(40:9)",864567,734033,1002567,959077,1074824,1469726
"PS(42:10)",844732,1104882,894994,883184,1149923,1244632
"PS(42:11)",2353176,2351288,4049358,3834529,3178111,4155420
"PS(42:4)",15770880,18965378,15153143,22373594,23595922,21059812
"PS(42:5)",1017463,593683,578945,1159145,1650894,2646141
"PS(42:6)",52063128,48648400,48119236,54033956,56913336,53618108
"PS(42:7)",22804608,19977386,23562940,30870748,28759638,36573724
"PS(42:8)",15101930,16626573,14468992,18507916,20303038,20484428
"PS(42:9)",24248100,25056440,24908848,26962066,27187066,26899640
"PS(44:10)",1478590,1653938,2139389,2125189,2203795,2181943
"PS(44:12)",6271370,8936721,8999015,12901102,13565997,10436828
"PS(44:6)",7969522,9088882,15099011,1526921,3148228,9885445
"PS(44:7)",23298164,22046394,21586950,24539872,29054200,29027274
"PS(44:8)",856696,412474,NA,1408858,601523,NA
"PS(44:9)",10544470,11280652,9793463,13346003,12166944,12546116
"PS(46:1)",301202240,108016784,71568760,22137670,28652994,33519978
"PS(46:10)",12676254,12409952,11980430,16134509,14386572,14412338
"PS(46:9)",3839965,3890175,3254715,4936650,6347860,2384027
"PS(48:0)",854352576,628589696,507971040,177286160,161406080,152116992
"PS(48:1)",710941312,760703616,602780416,383681408,386329472,248960480
"PS(48:10)",49725,224189,162312,168112,128119,154452
"PS(48:2)",503095616,998021952,477064960,150045856,131642672,67557456
"PS(48:3)",78784176,80170880,59632608,18958782,8975666,8475853
"PS(48:4)",2936332,12210491,4495072,52375780,84358928,83165104
"PS(48:6)",12909402,11205285,11505071,64352420,78502544,79468768
"PS(50:1)",60993916,54504496,14231851,3502388,4646326,1728965
"PS(50:3)",217426208,195489840,154137664,88853448,82858288,82688072
"PS(50:4)",187386080,221160544,77207968,69151296,75651272,48322900
"PS(50:8)",6454416,2746308,2474112,48062232,55814808,50768616
"PS(52:0)",3502117,876600,NA,426455,1471191,202546
"PS(52:3)",170808496,109252056,59679540,20876648,19967986,17025904
"PS(52:4)",863302848,659597120,336960928,139891568,128649296,127108952
"PS(52:5)",179952416,245304928,144722080,51329856,19676278,23443164
"PS(8:0)",2780542,2780669,2469007,1834506,1477296,1444948
"SM(10:0)",5175861347,4165904375,1689347277,819090236,1153954051,799012533
"SM(12:0)",77349996,87104173,87901445,56670201,60744135,58743179
"SM(12:1)",1259001,1464679,3572394,3607431,6401572,4187042
"SM(12:2)",790087660,771381208,448889672,365138728,557930354,553352336
"SM(14:0)",23907995,22340452,6880723,4839323,6506728,5862860
"SM(14:1)",172901360,251535344,109391976,40044364,45295312,37661268
"SM(14:2)",232450560,196551072,121309616,124780576,55411068,20082322
"SM(14:3)",347109479,383854822,385692576,258568018,299183791,266900502
"SM(16:1)",55635672,52480232,54342836,31927994,29634188,31122554
"SM(16:2)",60312002,45303998,38749075,49358693,54330791,66030532
"SM(16:3)",366176377,496036447,331078732,107708393,52829714,59405009
"SM(18:0)",344697684,290268192,304240452,81938594,129213984,86693472
"SM(18:1)",75888962416,79297066480,78432542196,70279450984,75873296979,89590225777
"SM(18:2)",1406826576,1642121720,1614857256,1077706258,1225898516,1495362648
"SM(18:3)",72336760,80912952,86485976,56694920,65690108,58103288
"SM(20:0)",5486043,5566592,5555544,4603167,6186461,6873434
"SM(20:2)",13537246,15492266,16531990,1139509,898833,834070
"SM(22:1)",7130267,7032684,4379469,1729934,1205740,804544
"SM(22:3)",4954304,6642258,5361002,6301294,4927116,6258876
"SM(26:3)",604617664,574346816,620959936,504425440,509578912,471094016
"SM(26:4)",589863616,703961856,363124224,526066304,380259456,526357600
"SM(28:2)",177736,1732068,NA,10723220,17052840,29027080
"SM(28:3)",902836,NA,NA,2029851,5920612,7473469
"SM(28:5)",18957290,240398,9177652,17646294,12131559,6098092
"SM(30:0)",130824800,101122008,96443648,21008862,12152506,11425977
"SM(30:1)",97954048,73338152,65395008,11732375,6098232,5410978
"SM(30:2)",5016240,6327234,4433132,4847155,5080835,3308475
"SM(30:3)",25981764,29163112,19829712,16793018,16301720,11335265
"SM(32:0)",233952558,222010741,230724782,158503674,181281953,249679063
"SM(32:1)",3068269438,3334167616,3094745450,3219906474,3669049050,4473756832
"SM(32:2)",58223169,60767445,63093964,45112330,55819971,57170384
"SM(32:3)",7840186,NA,NA,1261447,5140079,4169284
"SM(32:8)",4022208,7054068,7741454,7212398,7714127,8509965
"SM(34:0)",254005948,233137840,247116300,290290428,313086284,414870428
"SM(34:1)",3920937488,3895374992,3949263008,4520423664,4699329472,5489302528
"SM(34:2)",3178889216,3206221563,2902695426,2097993085,2501117919,2996478160
"SM(34:3)",16976090,18291998,13419519,7793082,10135218,9999806
"SM(34:5)",54015328,50883624,59589984,17977970,59333860,59744384
"SM(36:0)",286989472,316663142,420863276,363835856,395619415,644744096
"SM(36:1)",15275436,8067519,16646336,24816877,17781332,21573646
"SM(36:2)",439099164,382160572,421752084,456263378,492479866,564798791
"SM(36:3)",332959120,340902336,356734222,292652956,320262096,384809548
"SM(36:4)",21913696,5575962,19716612,39491404,42805976,40942768
"SM(36:5)",135930696,129857276,120447996,49302004,45004357,55726029
"SM(36:6)",61638046,54315262,56365660,8085316,4461791,5663186
"SM(36:7)",11977100,14811785,15884606,8369210,8266646,8645519
"SM(36:8)",213744,593241,778035,591030,661787,480454
"SM(38:0)",424898907,378762207,397795908,188546767,189285246,173487986
"SM(38:1)",523211004,574032756,653649108,630727924,722188024,952853836
"SM(38:2)",215216084,190760230,182754970,74247835,81454985,76754213
"SM(38:3)",91790704,96544008,82423200,68152720,81460896,91257048
"SM(38:4)",294383777,325402186,360011050,350656226,388876310,443511579
"SM(38:5)",43530695,46991394,46013376,41115922,49617819,54760181
"SM(38:6)",59392271,67726465,61068929,48154755,67696016,61084816
"SM(38:7)",40279656,58489684,38851288,42065708,41727928,49889996
"SM(38:8)",11050507,13328664,10915075,5382992,10667002,10683141
"SM(38:9)",12899441,9100392,9223435,16082706,7217556,3021607
"SM(40:0)",40073509,38417802,62737961,54210714,65350971,84098096
"SM(40:1)",279886644,283699102,341005215,364942716,413854413,505836931
"SM(40:2)",1786392637,1904562170,1834702896,1414507166,1557305875,1910654450
"SM(40:3)",373003276,445548799,409630901,325539368,389542235,441992778
"SM(40:4)",216871640,156723582,236914040,148702406,174862868,171452328
"SM(40:5)",14593201,8832287,6909926,2784551,5255413,3490276
"SM(40:6)",329041054,347938357,324182652,290798111,351170129,359059265
"SM(40:8)",23615824,24367096,14860238,38126476,37495148,24422730
"SM(40:9)",119878776,46706704,49182488,16714782,10473985,10318153
"SM(42:1)",390150544,421558120,460700188,291562769,341074941,428803736
"SM(42:2)",2228714004,2440124320,2462386696,1819662258,2024481226,2417280532
"SM(42:3)",1192214296,1309866488,1285785360,916628560,1045109688,1264917416
"SM(42:4)",449901288,475087635,488012875,401788974,442386397,558095990
"SM(42:5)",236298128,232161414,232547153,291537763,361192344,445746420
"SM(42:6)",155631238,138543708,87869038,26924580,24288185,21453247
"SM(42:7)",50369060,34955444,13531896,7268646,7372884,7632340
"SM(42:8)",83249300,79784641,74911500,77827634,88781415,88522329
"SM(44:1)",31940188,23396258,6551252,12875123,10110742,6359674
"SM(44:10)",31018576,15505162,14127589,3093468,2958217,2744026
"SM(44:2)",88881458,94176449,94773172,75423333,84552590,103824418
"SM(44:3)",155167632,152995247,126420299,77768751,90122478,92203454
"SM(44:4)",18734722,20713588,20234258,18109232,20215632,30748974
"SM(44:5)",8708864,9732359,11140285,10357631,13381906,13916834
"SM(44:6)",17272724,23499894,19123540,23797274,22268164,24720554
"SM(44:7)",33760027,28549928,25183524,28574257,42254669,51625859
"SM(44:8)",285629292,193325472,115742108,54764680,67339164,66827668
"SM(44:9)",111245052,138951540,69979700,15323462,14731995,7705703
"SM(46:1)",52054568,45971948,19025128,25130264,42546444,26440346
"SM(46:10)",5695922,7114922,8250622,5166084,4816168,6225992
"SM(46:11)",53450712,53103776,24855622,18671158,10583328,7902630
"SM(46:2)",38412860,29288246,29771152,31487742,35645204,30044116
"SM(46:3)",573771840,526400160,259204176,247557168,320041216,193029552
"SM(46:4)",276525184,316790432,285148192,153266464,146523440,183372752
"SM(46:6)",56153306,81995233,55842562,4134120,3660004,7548215
"SM(46:7)",NA,19855,59493,NA,NA,NA
"SM(46:8)",19086082,7813650,8676538,7777482,7998690,11153459
"SM(46:9)",15185655,17165553,20316418,22383875,22152089,28405021
"SM(48:0)",14539576,25680258,16189721,NA,441228,5570895
"SM(48:1)",40508124,41232860,37365328,35175668,38618556,34422132
"SM(48:10)",36500319,55954031,32721869,3341418,3522652,5276772
"SM(48:11)",79842104,43553476,25626908,8523487,7369454,14643440
"SM(48:2)",395901632,322048480,178245008,208167568,310667360,181881680
"SM(48:3)",52707495,78511056,77168030,45284127,35478028,24413378
"SM(48:4)",1042094904,783472645,421147288,343383457,398729244,278952406
"SM(48:5)",1340956288,993171456,532383264,383681888,534273216,373129568
"SM(48:6)",461830816,362769024,167097552,108362296,135344384,97153656
"SM(48:9)",93287967,123963235,90181434,22063610,31104433,25455946
"SM(50:0)",13240114,19358920,17269178,8590067,9856456,11505653
"SM(50:12)",718271,134023,877850,1336155,490910,678391
"SM(50:2)",20976210,13282211,16393099,15490135,20288688,21329016
"SM(50:3)",45951120,44204418,55055044,9963772,16322588,17177533
"SM(50:4)",21511692,21398714,21811886,17331038,15850155,17781340
"SM(50:6)",23754820,22460356,18871176,9038021,4202145,4122107
"SM(50:7)",3891402,2664615,3067361,272252,NA,175636
"SM(50:9)",120662544,124712296,30969852,6167284,15722630,14863637
"SM(52:0)",75062151,96831865,96006192,47840988,63613408,90854184
"SM(52:10)",617283920,518339504,209364432,138400623,202002004,179725278
"SM(52:11)",830745216,912225492,249637266,71014802,115281728,131822455
"SM(52:12)",57267888,52985908,32418846,10282772,12011702,12380943
"SM(52:2)",46298032,39997756,28898948,30112384,29640858,40025280
"SM(52:3)",230275837,236855214,170078820,98847992,90238104,79871562
"SM(52:5)",18702212,16083986,14151411,7108132,11728573,13034606
"SM(52:6)",59092130,54600321,27818916,2182075,6646934,3405540
"SM(52:8)",63499747328,47022600192,18056937472,12351286272,22415251456,17970026496
"SM(52:9)",6495666704,3967358746,2059808352,654849668,757106168,862752996
"SM(54:10)",1440777984,1192804480,872977216,343990144,306290336,276269056
"SM(54:11)",51304409950,30872377870,16654633800,5086707204,6180340007,5333623816
"SM(54:12)",2396965858,2849243795,1426717202,393814590,403923160,397084060
"SM(54:13)",295237056,225161312,150837648,34669412,19881310,25009390
"SM(54:4)",263674456,314474280,243503556,372960050,380817452,497942556
"SM(54:5)",43960120,36872690,34430497,15125513,17710231,37633438
"SM(54:8)",271784832,137287024,31178588,26133960,79450544,48529380
"SM(54:9)",1950679,1779517,2211264,1678421,2068974,2327486
"SM(56:1)",202650,396333,258284,512190,563915,557033
"SM(56:11)",1858559360,1592890880,746698688,643612032,1031972416,887590208
"SM(56:12)",895596,2305840,1817260,1513185,924854,442036
"SM(56:13)",387355680,336198400,278240416,180054848,172801488,142494176
"SM(56:8)",9812527,1730395,4604533,3226693,684577,1934282
"SM(56:9)",NA,547890,NA,21634426,9414844,5210646
"SM(58:11)",8557424,14129813,22494954,12577419,NA,766130
"SM(58:12)",26712596,37042776,12507863,8337544,6414352,4976166
"SM(58:13)",13315613,25793374,14886922,1639519,1031372,918120
"SM(58:14)",61257504,63138204,41053356,13732509,7375921,8713094
"SM(58:3)",11632890,6416207,14950876,4337786,2743812,5160323
"SM(58:6)",11036865,11416380,535423,831218,NA,NA
"SM(58:8)",1857708,NA,NA,882179,726527,NA
"SM(60:14)",105484792,51980816,23856764,17474618,17279106,15734245
"SM(60:3)",1037878,3645544,2952526,1221906,605960,889764
"SM(60:4)",6299392,5042984,5175548,1252957,998486,2440220
"SM(60:7)",4729824,4829766,1532138,1085866,195694,NA
"SM(60:8)",4936687,4055264,495175,3173259,1082873,2546921
"SM(60:9)",NA,NA,NA,4327517,6849904,7801873
"SM(62:10)",NA,NA,NA,827229,2382180,3347567
"SM(62:12)",16877680,7567656,1818466,752009,2555922,1200561
"SM(64:12)",315317,3487104,296032,NA,NA,NA
"SM(66:14)",541215,NA,NA,10288070,4002689,5147379
"SM(68:1)",27014426,21915008,20068534,5416950,1386286,NA
"SM(68:3)",37957648,33059444,33581072,7151506,3062657,1252697
"SM(70:2)",31342418,20594400,23840978,3084317,2636311,1682062
"SM(74:13)",14389653,28172078,20386122,5051318,411622,1978568
"SM(74:14)",NA,NA,NA,2941360,NA,2138018
"SM(8:0)",10633644788,8130805814,6751037798,4924769433,5505060883,6870594831
"SM(8:1)",223987573,297421393,254551449,192711140,180155294,202720040
"TG(24:0)",88583624,45328752,71985320,5667006,3031554,2488658
"TG(26:0)",116895340,63260081,91873214,25247923,13471789,8903544
"TG(28:0)",48532859,23972274,21818370,15760246,13740220,9533765
"TG(30:0)",29980562,44142380,24786608,9184323,4700494,10930102
"TG(30:1)",1257824,389724,723717,10376950,9935738,11689833
"TG(32:0)",46286332,61685908,121543368,20634284,16157415,10931775
"TG(32:2)",5886832,5399690,1988727,1152024,151745,986771
"TG(32:3)",133167144,171171856,163365728,7196456,3503336,4900264
"TG(32:4)",96912632,114854720,114045544,2534956,1353372,3291074
"TG(34:0)",10413436,11522921,14460053,11479197,9204121,10224007
"TG(34:3)",27665964,14032868,6107519,1190264,1262433,915290
"TG(34:5)",65351740,113699464,78463160,2360074,2504881,2535448
"TG(36:0)",108405876,82051760,83568030,39626391,41451441,29930437
"TG(36:1)",17829998,16794034,25744768,1105977,2665273,2303325
"TG(36:2)",157291696,156841344,143191408,132416728,144043680,143321456
"TG(36:3)",685263104,497289312,190349280,125568368,225087696,197271232
"TG(36:4)",154177584,118035608,42770748,10950050,15927111,17049764
"TG(38:0)",62599780,43308936,45122134,36506110,29017398,26378638
"TG(38:1)",22956006,23351096,23279134,15546919,18362174,15964534
"TG(38:2)",195536928,202823360,173985726,85485830,93343296,88647016
"TG(38:3)",604896768,616578048,612707904,567605568,626275264,640819328
"TG(38:4)",66444660,126773776,176037744,157522384,103022856,129617504
"TG(38:5)",61381064,33896232,59002648,39176788,65792756,41993872
"TG(38:6)",137153232,100289576,102765808,47794564,39658012,31920550
"TG(40:0)",40150458,52028418,57330171,26622538,23894964,26586644
"TG(40:1)",8322700,10588701,9688122,16934462,18840620,23816296
"TG(40:2)",128472440,143490128,120072672,22124938,27602286,29405822
"TG(40:6)",3077932,3892078,18931146,3463971,4350421,3914331
"TG(42:0)",36140804,38236652,50461416,68324896,46094872,46144508
"TG(42:1)",20017536,19137885,22211907,19109928,19201533,18012758
"TG(42:4)",11622363,13662444,12799590,18939236,19787454,26028988
"TG(42:6)",6394038,6144782,5155760,4935941,6094034,5574216
"TG(42:9)",17805942,19437396,18974450,15031276,16482055,18709496
"TG(44:1)",61772476,75659624,63324736,66662684,62473764,65133936
"TG(44:2)",160844456,198266760,174596176,50333176,86394392,91407432
"TG(44:3)",15465107,17114172,19321590,18868748,22346884,40817992
"TG(44:4)",22162824,29754918,7785572,16936582,13342498,22500684
"TG(44:5)",4595950,9547383,2693402,10772974,11445422,4678929
"TG(44:6)",34760524,45785056,34981960,15889005,19961138,25068916
"TG(44:7)",40043364,47576392,29383852,11696102,14597483,12164780
"TG(44:8)",13187740,11872144,12105488,12049599,12063211,12409168
"TG(44:9)",16078228,19442166,20433696,4495631,4756360,3255833
"TG(46:0)",112320776,165344880,170971968,180364464,123646928,113951248
"TG(46:1)",154490512,176812848,162272352,186096560,177989152,194452800
"TG(46:10)",16321892,21675806,28688526,8410473,6253146,6619464
"TG(46:2)",262491321,310156832,286903363,301336869,330443990,359523274
"TG(46:3)",32940390,43015744,39175728,40582672,40610200,39372536
"TG(46:5)",99100256,65029584,64693620,58201456,72979712,60288960
"TG(46:8)",30057764,35743320,36972872,11991886,13143076,9472276
"TG(48:0)",155635280,158153888,251025904,509166112,208653232,192245264
"TG(48:1)",416198912,492822336,484097568,525823936,569691136,569265536
"TG(48:12)",31723786,39637172,50671476,15792922,19261632,54196740
"TG(48:2)",721831214,859292496,796814882,1088128218,1186461984,1413762966
"TG(48:3)",281268115,329068396,305801831,369249521,387984994,430162191
"TG(48:4)",46657336,56705402,60738960,45160664,47778902,56749356
"TG(50:0)",74708280,82627800,160997296,531377056,175772080,159072480
"TG(50:1)",1115529640,1266947264,1171501924,1647588490,1673144226,1412701603
"TG(50:10)",8226703,7884716,7993778,7343371,7685984,8588791
"TG(50:11)",9114879,4361840,11158429,15189348,15269005,16981518
"TG(50:2)",4162283376,5407900648,5137177922,6093001726,6774704446,7315982918
"TG(50:3)",1895893120,2313771638,2143260970,3218592155,3582761326,4480888404
"TG(50:4)",398832160,488729440,458870176,448783168,390388160,505357856
"TG(50:5)",203887788,212649756,235153836,174076504,202168832,232608432
"TG(50:9)",1007452,1160902,1060797,2155189,2646888,3130028
"TG(52:0)",202106728,239158416,273090168,595415680,469697296,477721568
"TG(52:1)",493806064,563064183,664757668,1317560181,1399508848,1549959821
"TG(52:10)",2690442,3043702,1148071,1897698,2473694,1800626
